,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710322013.747234,b58480d149fbc6cfe5bf22d36dc6b74feda46a67c3356a50ec948a3d4091ef01,b9de85410a105406bb40b09f1d807b6fc00a4cb679fe358e28b40047870317ea,studenti.polito.it,-59,35,434962.0,85533.0,10.0,AP-AULA1P-01,Student,1710322026.0425217,24.128.144.202.44.208,11,112,55,8,-95.0,-90.0,5,6,5,18
1,1710322013.747234,eb81caac76329e3cae738f9da2fe0cd889ade065c6987692ae793edbd813d82d,f0cbbb65cad6f1871ad8d9de6619814e772d08e5715ddb9542c9e7a440a2f20c,kth.se,-54,37,40564948.0,3933759.0,6.0,AP-DIASP06,External,1710322026.0425217,136.29.252.43.19.112,1,64,65,5,-94.0,-94.0,1,1,26,22
2,1710322013.747234,3a2c1993f22da85a8ce409353dfeab352bc68196904b67682b42cfa5c03b9a9a,72ee764036be3bead9a8cf581155a8bbe76a06d364f39f389026d4c289635db6,studenti.polito.it,-48,47,1829632.0,552208.0,10.0,AP-AULA29-03,Student,1710322026.0425217,208.114.220.176.97.192,6,132,51,7,-85.0,-95.0,6,4,1,18
3,1710322013.747234,b9e1d8ecde63f1e36fc357691e4161940953ebfb4662388b5abbc8f41fbc4ad5,04ca946318e9a42ededbe071f8e8209d2d46b97bc1dedd0364be111502c84979,studenti.polito.it,-60,36,10146029.0,1214489.0,10.0,AP-AULA8D-01,Student,1710322026.0425217,0.53.26.158.46.224,6,132,0,7,,-96.0,5,4,0,17
4,1710322013.747234,90f08fb124721368a441537a1f3702a8c8df9b3032afd39e7001bafaa8ed3421,f078749cb1699bebdf6e25b17c6e7f7559284107a1f9cf1e505557e3688143f1,studenti.polito.it,-57,35,5144588.0,1850239.0,6.0,AP-AULA14-03,Student,1710322026.0425217,100.246.157.158.90.192,6,100,37,1,-85.0,-92.0,5,4,4,21
5,1710322013.747234,95b6ca3e577483f78cfc9383061b7f9f440d52d20843d928a527c74bb15aee69,1a6cfcb0e023224695f1be4ea6f7ef86fc7303c6c4cd4beae9a8bf50f00036e6,polito.it,-45,42,3013491.0,28585732.0,10.0,AP-CIT-DAUIN2-02,Staff,1710322026.0425217,24.128.144.163.51.176,1,48,82,9,-92.0,-86.0,1,1,8,29
6,1710322013.747234,521e076792080e30da480f3ed19df9a25585527c22c60e9b943ab7b656290ef5,9bdeb0a279b51fff60bdd305d5b9c4968c00bc841b95d1ad95a9bd6cc11d4cc0,polito.it,-76,19,48944.0,31121.0,10.0,AP-SALAMICHELIS,Staff,1710322026.0425217,244.207.226.218.167.240,11,132,66,68,-92.0,-95.0,4,1,9,60
7,1710322013.747234,7a598f3acb96928bd93a114cd641f8f63151d6f66dff462beb3b89ab429969af,55971b0a1df67392fe9e512679f5a5409213ddf38d0476f49f1f729d2aaac139,studenti.polito.it,-62,23,7398171.0,1765332.0,10.0,AP-BOGGIO-SALASTUDIO-0,Student,1710322026.0425217,188.38.199.195.243.0,6,128,51,1,-87.0,-95.0,5,3,0,7
8,1710322013.747234,7a598f3acb96928bd93a114cd641f8f63151d6f66dff462beb3b89ab429969af,55971b0a1df67392fe9e512679f5a5409213ddf38d0476f49f1f729d2aaac139,studenti.polito.it,-62,23,7398171.0,1765332.0,10.0,AP-BOGGIO-SALASTUDIO-0,Student,1710322026.0425217,188.38.199.199.203.224,1,56,54,8,-85.0,-96.0,5,3,1,15
9,1710322013.747234,7a598f3acb96928bd93a114cd641f8f63151d6f66dff462beb3b89ab429969af,55971b0a1df67392fe9e512679f5a5409213ddf38d0476f49f1f729d2aaac139,studenti.polito.it,-62,23,7398171.0,1765332.0,10.0,AP-BOGGIO-SALASTUDIO-0,Student,1710322026.0425217,188.38.199.229.25.96,11,100,71,87,-81.0,-95.0,5,4,2,27
10,1710322013.747234,5c3aa91a200b1d07bef860ce418194ad6fc7f873cbc43ca9bba517510dc34492,9925535105c446360686d7a7c1c5636344886f702550c03cd659741af71a4095,studenti.polito.it,-52,40,2269886.0,1845474.0,10.0,AP-LAIB01,Student,1710322026.0425217,244.78.5.234.163.176,11,112,21,45,-74.0,-92.0,6,3,2,23
11,1710322013.747234,c85bb4eae7efa52fa3b67b068d55cbe16112ae84237c4fae1d91754cbcbe53e1,f405748142ad86492cb45fa28eaccedc0304a95a6737334c43141b11bcd417a6,studenti.polito.it,-50,45,314522351.0,2282309.0,10.0,AP-AULA19A-01,Student,1710322026.0425217,100.246.157.13.112.208,11,64,0,7,,-90.0,5,6,0,11
12,1710322013.747234,f3d18a96a77fcdaffc66b661fe4cdfbdcbadd4f132ccbf5bc0d94a3978dd1fe0,3224fd9f1c6ea2f86665d4787d16e315a6bac2cb0c652aab2b4d467cf8b57dcb,studenti.polito.it,-46,47,65162182.0,133098165.0,7.0,AP-AULA8C-01,Student,1710322026.0425217,188.38.199.199.211.192,6,64,75,2,-69.0,-97.0,5,4,0,33
13,1710322013.747234,3d5ad108416a1bca641bd339086313e980b751223c262ada2a29051f5044667a,f0fcf135a9c05fbed598651504fded11b7fa79e74d658471ce39eb0aa82e1bbd,polito.it,-58,38,99153585.0,25979799.0,6.0,AP-CAPETTI-TD-XP01-01,Staff,1710322026.0425217,176.170.119.75.251.32,1,100,46,4,-96.0,-95.0,1,1,6,14
