,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710317455.162044,3a2c1993f22da85a8ce409353dfeab352bc68196904b67682b42cfa5c03b9a9a,72ee764036be3bead9a8cf581155a8bbe76a06d364f39f389026d4c289635db6,studenti.polito.it,-49,49,1443732.0,385906.0,10.0,AP-AULA29-03,Student,1710317468.354479,208.114.220.176.97.192,6.0,132.0,61.0,1.0,-75.0,-95.0,6.0,4.0,1.0,18.0
1,1710317455.162044,ee3c55dcbcd536409de30444182868a5bf2b6103c698732bb91b8bf313e32813,58e266e6793685bcad195c4868f7210c313a949406695f6ac760f56254d0458c,studenti.polito.it,-47,47,6418918.0,1137147.0,10.0,AP-SPECIAL-NEEDS-02,Student,1710317468.354479,160.224.175.236.67.208,1.0,100.0,46.0,1.0,-87.0,-91.0,5.0,3.0,0.0,11.0
2,1710317455.162044,95b6ca3e577483f78cfc9383061b7f9f440d52d20843d928a527c74bb15aee69,1a6cfcb0e023224695f1be4ea6f7ef86fc7303c6c4cd4beae9a8bf50f00036e6,polito.it,-46,41,1831611.0,533568.0,10.0,AP-CIT-DAUIN2-02,Staff,1710317468.354479,24.128.144.163.51.176,1.0,48.0,5.0,4.0,-94.0,-87.0,1.0,1.0,1.0,13.0
3,1710317455.162044,3d5ad108416a1bca641bd339086313e980b751223c262ada2a29051f5044667a,f0fcf135a9c05fbed598651504fded11b7fa79e74d658471ce39eb0aa82e1bbd,polito.it,-58,39,81820410.0,21905715.0,6.0,AP-CAPETTI-TD-XP01-01,Staff,1710317468.354479,176.170.119.75.251.32,1.0,100.0,31.0,57.0,-98.0,-95.0,1.0,1.0,6.0,20.0
4,1710317455.162044,21861dba29c55bfa9ddcbf814496dde8946075bde11b88bbb0270a5ebab4126a,d7089b530618f72264353c5337264315363a80a4d23ce21ae68ea05ded472b9a,epfl.ch,-56,37,174311451.0,6649828.0,10.0,AP-VALE-BCA-03,External,1710317468.354479,64.1.122.163.105.208,11.0,100.0,24.0,0.0,-95.0,-92.0,3.0,1.0,0.0,7.0
5,1710317455.162044,ef64c4fd9217722856b0f22b72fa18484c76bd03a740002b59b94d3e87d5db3a,e83c30cdeba72c049197980f47aad5ada9d8cd05b38ae6db4d859c206ffa4fcf,polito.it,-59,35,37964294.0,2417056.0,6.0,AP-SARTT,Staff,1710317468.354479,136.29.252.13.112.128,1.0,64.0,19.0,28.0,-91.0,-94.0,2.0,1.0,1.0,9.0
6,1710317455.162044,76d2b4bf23303908ae5e1dab8b3f3b5f51a95a423896d129479e0d98a2d4bc27,39e6756149f40075611708a91af8571b9ac158c04f70dc9a2c2b04c599a9e65e,studenti.polito.it,-65,32,265513787.0,28541307.0,6.0,AP-DISTR02,Student,1710317468.354479,24.128.144.210.239.176,11.0,36.0,6.0,0.0,-95.0,-89.0,2.0,1.0,3.0,0.0
7,1710317455.162044,d9431bf1285791ebb7c6375635f14d76dfe888c42d76676407b2c1ba25716f17,ac3c7c8d0981b4b63d005437908827a34b8ba571a2c92b960f212c164f8a93ba,studenti.polito.it,-42,50,784814908.0,27635956.0,10.0,AP-SETTE-AULA06AM-02,Student,1710317468.354479,132.184.2.250.204.32,11.0,44.0,8.0,10.0,-94.0,-90.0,5.0,2.0,0.0,22.0
8,1710317455.162044,d82bdb44e9431f5bdbc41d238c64dbb33ea729fe36432b50c34a82e64a2ca62d,929a7a4c60c9e0f75a1d161cc32d9e083e36d3d55420f0bccdb30c356e28e10b,polito.it,-65,23,219074796.0,27654277.0,10.0,AP-CIT-DET5-01,Staff,1710317468.354479,100.246.157.177.95.32,1.0,100.0,8.0,4.0,-88.0,-88.0,2.0,1.0,1.0,21.0
9,1710317455.162044,6bd76c523ef0a03fb1c9e79c1474ad098e4dd2491e95b88c85a0c99c72b7bc40,288b7233ae03fd070bab8ab4621145bc0ab1fbd5bebc99a54a01efa31eee8c63,polito.it,-56,37,480944.0,246969.0,10.0,AP-AULAR3B-02,Staff,1710317468.354479,100.246.157.102.5.64,11.0,44.0,67.0,7.0,-78.0,-92.0,5.0,4.0,0.0,33.0
10,1710317455.162044,17c5f07e929484c582f25ccc431f01b9271c559090ad64865060991c6b985b97,ad9280094a1896adaecb916f253f5a20701cf91430f0e8b0b61ccbe153a52562,studenti.unisa.it,-58,33,38847809.0,5561855.0,10.0,AP-AULA10D-03,External,1710317468.354479,244.207.226.201.88.16,6.0,44.0,74.0,15.0,-95.0,-73.0,5.0,6.0,8.0,9.0
11,1710317455.162044,23c0156ab6c12901645c27b7c5ab1f7fcdb3b979c9054469041be0c45e952f01,f6cf7234e92e45780481b5d0295558d77c832f040e0da1ef7a594fec55fabe37,polito.it,-55,37,18668822.0,4601729.0,10.0,AP-COV-C3B-XP03-14,Staff,1710317468.354479,100.246.157.174.17.128,6.0,60.0,70.0,25.0,-86.0,-91.0,5.0,6.0,2.0,8.0
12,1710317455.162044,f73eda89bfd91e86da3e230c6650331b00bbbabdf513f5271bc606d7ae636c22,bd2c0a866a42661f9fd49848423ee81c67a9f58a0eb2bbefe6f9677e311acbc5,studenti.polito.it,-59,33,289796591.0,27236983.0,10.0,AP-GESD2-02,Student,1710317468.354479,244.207.226.178.149.0,11.0,100.0,25.0,42.0,-95.0,-92.0,2.0,1.0,0.0,29.0
13,1710317455.162044,8b79e83d456505009cd8accba21eb7b0ee7e61a31403012070e2aff385315bdf,fbd05e22915f9f1a2827f0b1bf79296766cc02dcde620dd9b604a09ee8245e18,polito.it,-58,37,22467595.0,9518766.0,10.0,AP-DISMIC29,Staff,1710317468.354479,24.128.144.205.75.224,11.0,36.0,11.0,0.0,-94.0,-89.0,5.0,4.0,2.0,1.0
