,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710159968.8200836,2a1863539375f04b15450384814d386ca7bbac719530369412f28dfffe538986,78b7fac915f85c535f8abf70ee5e89c481645efb066be59a05b68668138c79c9,kth.se,-73,26,398923.0,509964.0,6.0,AP-MENSA-DSI-XPS1-03,External,1710159981.166098,100.246.157.131.93.224,11,36,9,3,-96.0,-92.0,1,1,13,34
1,1710159968.8200836,3d4408db0ea58f44fbd8c918b709018e2bd1a3acb4a07831147f3cb45634f284,ceb401caef1174b687bb1b52955d0f59517e76b528ff8d950bc53b0166346213,studenti.polito.it,-63,29,870983.0,1498320.0,10.0,AP-AULA4T-02,Student,1710159981.166098,100.246.157.96.250.16,1,40,58,1,-91.0,-90.0,5,1,0,18
2,1710159968.8200836,771dc8c754b4263aa1b989ad8cb138180894f7175fe1659ea38c00d4437c92a6,cac2aabe1bd7199da175581f56f0788055c56591fd43b05faef5fd046f3a4b0f,polito.it,-56,30,307486348.0,10736661.0,3.0,AP-CORTILE-03,Staff,1710159981.166098,244.207.226.79.159.224,11,140,31,87,-92.0,-96.0,4,1,3,14
3,1710159968.8200836,2cceb2a6d155ee35d959719a3f401677bfa6a3c932608b9ee689f6ce8d99e5da,61163dc50851b5985645ece47a061ca8630c9b40a342624d992ce54efe6dd307,studenti.polito.it,-54,39,4130751.0,4015439.0,10.0,AP-LAIB3-01,Student,1710159981.166098,24.128.144.202.102.176,6,100,65,35,-91.0,-92.0,5,2,0,61
4,1710159968.8200836,841db867d839581cfdc01603b8ba7ca6a8c61d4c2d0ce412bdbcc5fc144930e6,bce77d9237a6b93b41ec345b965a6748e6221b089f115396ad602dd9fe108fcf,studenti.polito.it,-57,36,29067503.0,6342050.0,6.0,AP-AULA3I-02,Student,1710159981.166098,0.53.26.121.105.80,6,100,25,14,-92.0,-94.0,5,2,5,28
5,1710159968.8200836,76a20c378bcdba10e104645fa725cd7bfc64169d641ff9fa52c3124e4b751641,7ae3de181df73bb8e3d646bd63baac84c386403e54a3b709e05feb22e33a278b,studenti.polito.it,-54,20,249266300.0,6763573.0,6.0,AP-AULA23-TM-01,Student,1710159981.166098,100.246.157.41.242.48,11,36,29,2,-74.0,-88.0,3,1,6,20
6,1710159968.8200836,6fe8a5aba228e6b098982e34da4354c05acf24cfaad5dc1c02bb03ad1a6852e3,f6316f856b7500189a0bc40350ebfb1812c4bb8df66d6ac5e960374b9980d1f5,polito.guest,-49,40,14238588.0,1989085.0,6.0,AP-DITAG01,Guest,1710159981.166098,244.207.226.78.174.208,11,64,56,5,-80.0,-91.0,4,2,6,22
7,1710159968.8200836,5dba0d02e1cd15c4c889c1d8678c2ee8ad3fc2cbfdc2170a21e0670526236eef,cb944d9d76ac80809f5e3d59b9d934ddde1c2197e407caf8db7a170670b479b3,polito.it,-72,24,177025375.0,94344636.0,10.0,AP-CAPETTI-TD-XP01-01,Staff,1710159981.166098,176.170.119.75.251.32,1,100,17,0,-93.0,-95.0,1,1,3,15
8,1710159968.8200836,5e49c545059777261a85f75e99997fa400fead3e1309bce8431da84e5b5304a3,f86c4fc565faeba14f7aad8edbad7b25155f513b5b708d3dc4814322255a19ef,epfl.ch,-60,33,179447065.0,2659727.0,10.0,AP-VALE-BCA-03,External,1710159981.166098,64.1.122.163.105.208,11,100,86,1,-85.0,-92.0,3,1,3,17
9,1710159968.8200836,cd0026c219cd166e3367a55e19c0a45894bdca14061fda7258759d35540987a0,4d8f374bcba3d0fd7e0f041378b381371fbf849a5115417b4581e05682822b33,polito.it,-66,20,158375071.0,94579289.0,10.0,AP-VALE-CHEVA12,Staff,1710159981.166098,136.29.252.7.238.176,6,44,14,0,-93.0,-86.0,6,4,1,2
