,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710161658.5235136,2a1863539375f04b15450384814d386ca7bbac719530369412f28dfffe538986,78b7fac915f85c535f8abf70ee5e89c481645efb066be59a05b68668138c79c9,kth.se,-61,36,1679396.0,1194887.0,10.0,AP-DIASP06,External,1710161671.5392942,136.29.252.43.19.112,1,64,36,6,-74.0,-95.0,2,1,5,20
1,1710161658.5235136,3d4408db0ea58f44fbd8c918b709018e2bd1a3acb4a07831147f3cb45634f284,ceb401caef1174b687bb1b52955d0f59517e76b528ff8d950bc53b0166346213,studenti.polito.it,-58,35,1053505.0,1562581.0,10.0,AP-AULA4T-02,Student,1710161671.5392942,100.246.157.96.250.16,1,40,56,6,-87.0,-88.0,5,1,0,16
2,1710161658.5235136,2cceb2a6d155ee35d959719a3f401677bfa6a3c932608b9ee689f6ce8d99e5da,61163dc50851b5985645ece47a061ca8630c9b40a342624d992ce54efe6dd307,studenti.polito.it,-45,43,14998397.0,11555124.0,6.0,AP-LAIB3-01,Student,1710161671.5392942,24.128.144.202.102.176,6,52,78,48,-91.0,-86.0,5,2,6,37
3,1710161658.5235136,841db867d839581cfdc01603b8ba7ca6a8c61d4c2d0ce412bdbcc5fc144930e6,bce77d9237a6b93b41ec345b965a6748e6221b089f115396ad602dd9fe108fcf,studenti.polito.it,-57,36,29614197.0,6795271.0,10.0,AP-AULA3I-02,Student,1710161671.5392942,0.53.26.121.105.80,6,100,36,7,-94.0,-93.0,5,2,3,37
4,1710161658.5235136,76a20c378bcdba10e104645fa725cd7bfc64169d641ff9fa52c3124e4b751641,7ae3de181df73bb8e3d646bd63baac84c386403e54a3b709e05feb22e33a278b,studenti.polito.it,-53,25,639455241.0,9435185.0,6.0,AP-AULA23-TM-01,Student,1710161671.5392942,100.246.157.41.242.48,11,36,12,2,-73.0,-90.0,3,1,7,23
5,1710161658.5235136,5dba0d02e1cd15c4c889c1d8678c2ee8ad3fc2cbfdc2170a21e0670526236eef,cb944d9d76ac80809f5e3d59b9d934ddde1c2197e407caf8db7a170670b479b3,polito.it,-74,23,178587049.0,95603103.0,10.0,AP-CAPETTI-TD-XP01-01,Staff,1710161671.5392942,176.170.119.75.251.32,1,100,25,3,-95.0,-94.0,1,1,8,13
6,1710161658.5235136,310d67dfe71383a12473ad2e44a78d36a4204885e8d302c8657202bd2967c96e,4c3dab50f5988a374b02b775d549980242902c681aaedf9979f61820d745e9ad,polito.it,-56,34,93410684.0,11233369.0,6.0,AP-COV-C3A-XP03-02,Staff,1710161671.5392942,100.246.157.123.103.192,6,60,62,3,-83.0,-92.0,5,6,1,1
7,1710161658.5235136,5e49c545059777261a85f75e99997fa400fead3e1309bce8431da84e5b5304a3,f86c4fc565faeba14f7aad8edbad7b25155f513b5b708d3dc4814322255a19ef,epfl.ch,-51,42,461301594.0,7817664.0,10.0,AP-VALE-BCA-03,External,1710161671.5392942,64.1.122.163.105.208,11,100,67,3,-94.0,-92.0,3,1,2,17
8,1710161658.5235136,cd0026c219cd166e3367a55e19c0a45894bdca14061fda7258759d35540987a0,4d8f374bcba3d0fd7e0f041378b381371fbf849a5115417b4581e05682822b33,polito.it,-61,30,243387060.0,115266173.0,6.0,AP-VALE-CHEVA12,Staff,1710161671.5392942,136.29.252.7.238.176,6,44,9,0,-93.0,-87.0,6,4,2,1
9,1710161658.5235136,c40a39ee4c8389c0b1de1ee5ab250523962c5d904986cfdfc197e1f821239827,c07a3aa124b3d99f25d25ea205c21fc3e766f46c20ac1e7e7e29aa8ffeb79a32,studenti.polito.it,-45,47,89492385.0,5903825.0,10.0,AP-SALASTUDIO4-01,Student,1710161671.5392942,0.53.26.125.5.240,6,100,54,24,-67.0,-93.0,4,1,3,44
10,1710161658.5235136,4c8513f5d2964909e4de5c51e7e89fe2223245eb37f09217ba4424a4bc1b6377,0ca05924845e70ed135e133f567e443acb410c9497399db669a85ef666776de6,polito.it,-71,24,80377274.0,289620137.0,10.0,AP-DIASP04,Staff,1710161671.5392942,24.128.144.210.248.16,1,52,30,0,-76.0,-91.0,4,1,5,4
11,1710161658.5235136,e0c33f47d7552654d8bf09e16b90ec312a8b8fb68b457d05c9afef740a7ab857,09421c4a51c1709c1f71111abe51370d89899e064ac63d5f975377a19bda4781,studenti.polito.it,-59,37,54960225.0,21113599.0,6.0,AP-DISTR02,Student,1710161671.5392942,24.128.144.210.239.176,11,36,30,0,-95.0,-89.0,2,1,6,1
12,1710161658.5235136,117c00854e0a20172b3a9e295405e417d6d904d937ddede544b8151add0e02ea,4917d4b6a1a856e82a3e11d168159dfbe659f4d3dc0a3be494c0d49d82367dd4,studenti.polito.it,-52,37,22681192.0,42193031.0,10.0,AP-AULAR3-02,Student,1710161671.5392942,100.246.157.76.114.80,11,36,78,17,-92.0,-88.0,5,4,3,15
13,1710161658.5235136,8764f68680374589df8b79d02448f788ec3787f16f6fdbfa97b8c18cdde452a0,357ee3328d9e614ac5e41e12a9fce76b0dae427c078627e048fad558912002e6,studenti.polito.it,-51,39,7415964.0,1379695.0,10.0,AP-AULA08-03,Student,1710161671.5392942,208.114.220.150.220.176,6,44,0,40,,-95.0,6,4,0,40
14,1710161658.5235136,2e4476f9e0f16f06517d2ef8b9914ed2c6dd842d75bc4961ede6871bfa37d70b,c6b6c512107f86e43e26da68dfdd4f91e6e6e4cc56880532530aad18e2ba3c83,polito.it,-62,17,721640261.0,135115974.0,6.0,AP-COV-C3B-XP03-15,Staff,1710161671.5392942,176.170.119.80.22.192,11,44,69,14,-88.0,-87.0,5,6,2,2
15,1710161658.5235136,8470b536d3366621b1e2bff48028c49269b8f6343a5d6f92d4e304f2312e77d2,9df5b39f96dfe359c3471c5d36431f48c605420cc15b080a73e95726799216dd,polito.it,-59,32,176267824.0,221471014.0,10.0,AP-CIT-DET3-02,Staff,1710161671.5392942,64.1.122.169.49.240,1,60,29,4,-78.0,-92.0,2,1,7,37
16,1710161658.5235136,5d8b31eddda5d1bfb6b30e0592b6ab529d2b210168930c9a13024ecdd24a7ee2,47f1ca8262e11ed43a0f1e0ac340fe79576973e94dd97b021cb7d005b11ed468,studenti.polito.it,-57,37,154083412.0,30511771.0,10.0,AP-LIV-LITA-01,Student,1710161671.5392942,176.170.119.240.27.32,1,64,36,35,-91.0,-92.0,1,1,11,8
17,1710161658.5235136,f0aa4d155c3bd693d44e137f5f2eb434109b59eaec1dd1f336c501b21b1f6b30,248080f5b4117669a66ab1497da852cb060b9c4997ff78ba7dbd9da27d4be4bd,studenti.polito.it,-58,36,35214912.0,6122789.0,10.0,AP-GESD1-02,Student,1710161671.5392942,0.53.26.158.41.192,1,100,34,6,-82.0,-93.0,1,1,6,21
18,1710161658.5235136,24cfb67b16d77ffb848574014f75aaa53c340f90dee7c0edd844dd60a112e86c,45898c33932b4034c13c26a1c46b93fd3d4315f1a41a01391ca77183aea89b1e,ikasle.ehu.eus,-61,33,435054571.0,68744123.0,10.0,AP-DISMIC21,External,1710161671.5392942,100.246.157.120.178.112,1,64,46,5,-92.0,-91.0,4,1,6,19
