,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710327140.2722774,b58480d149fbc6cfe5bf22d36dc6b74feda46a67c3356a50ec948a3d4091ef01,b9de85410a105406bb40b09f1d807b6fc00a4cb679fe358e28b40047870317ea,studenti.polito.it,-68,23,475240.0,99396.0,10.0,AP-AULA10A-01,Student,1710327152.5479455,244.207.226.201.59.48,6,44,49,17,-89.0,-88.0,5,4,5,47
1,1710327140.2722774,eb81caac76329e3cae738f9da2fe0cd889ade065c6987692ae793edbd813d82d,f0cbbb65cad6f1871ad8d9de6619814e772d08e5715ddb9542c9e7a440a2f20c,kth.se,-69,15,78675209.0,9939803.0,6.0,AP-DIASP07,External,1710327152.5479455,24.128.144.202.102.208,11,40,20,0,-79.0,-95.0,1,1,11,14
2,1710327140.2722774,ce1f2b152962a7c488e9d63fead84863e7888472936a4ea74b373956a54b7122,01d67d51cc147a54e88d425f8aea0e4669afb19af986fc5c7e6d1cd938dfbcc9,studenti.polito.it,-40,42,2178342.0,821208.0,6.0,AP-AULA10C-01,Student,1710327152.5479455,244.207.226.201.93.64,11,100,74,4,-90.0,-93.0,5,4,25,61
3,1710327140.2722774,b9e1d8ecde63f1e36fc357691e4161940953ebfb4662388b5abbc8f41fbc4ad5,04ca946318e9a42ededbe071f8e8209d2d46b97bc1dedd0364be111502c84979,studenti.polito.it,-51,44,15097306.0,3036075.0,10.0,AP-AULA8D-02,Student,1710327152.5479455,0.53.26.169.97.192,1,64,69,10,-72.0,-90.0,5,4,3,12
4,1710327140.2722774,90f08fb124721368a441537a1f3702a8c8df9b3032afd39e7001bafaa8ed3421,f078749cb1699bebdf6e25b17c6e7f7559284107a1f9cf1e505557e3688143f1,studenti.polito.it,-60,34,14217218.0,972074.0,6.0,AP-AULA14-03,Student,1710327152.5479455,100.246.157.158.90.192,6,36,36,5,-95.0,-91.0,5,4,6,36
5,1710327140.2722774,95b6ca3e577483f78cfc9383061b7f9f440d52d20843d928a527c74bb15aee69,1a6cfcb0e023224695f1be4ea6f7ef86fc7303c6c4cd4beae9a8bf50f00036e6,polito.it,-47,43,33561.0,11754.0,10.0,AP-CIT-DAUIN2-02,Staff,1710327152.5479455,24.128.144.163.51.176,1,48,45,11,-93.0,-86.0,1,1,13,44
6,1710327140.2722774,c40611feafcb2d132b2092d946fb0dc4dfadcd9cd277c90f7f2eb6acbd8db503,1f882fee5e57a1b505f9f7226ed67d4222c775aa17b49eeb39832be8922f59e8,studenti.polito.it,-58,37,190719738.0,11896840.0,1.0,AP-AULAR1-03,Student,1710327152.5479455,100.246.157.85.121.64,6,112,45,70,-88.0,-94.0,5,4,7,71
7,1710327140.2722774,8f284c11d80e3f521a6d3a8d5ebf4258f3c0eb8713a5cc51a5cb378d59f78694,9925535105c446360686d7a7c1c5636344886f702550c03cd659741af71a4095,studenti.polito.it,-54,38,3922591109.0,21453411.0,10.0,AP-LAIB01,Student,1710327152.5479455,244.78.5.234.163.176,11,112,20,3,-93.0,-92.0,6,3,1,46
8,1710327140.2722774,f3d18a96a77fcdaffc66b661fe4cdfbdcbadd4f132ccbf5bc0d94a3978dd1fe0,3224fd9f1c6ea2f86665d4787d16e315a6bac2cb0c652aab2b4d467cf8b57dcb,studenti.polito.it,-65,29,383998957.0,3888890.0,7.0,AP-AULAR2B-04,Student,1710327152.5479455,100.246.157.159.87.128,6,132,71,78,-86.0,-90.0,5,4,5,50
9,1710327140.2722774,7e837390fba2a99883e4f9ee4dd9e34bdd74f13e73b59d2c8486ecd396393c00,596865d85b70054623a2153f386914eb1fadeabd492f79db6329cd4fc06d2e17,studenti.polito.it,-71,20,2802280.0,1428601.0,10.0,AP-AULA1B,Student,1710327152.5479455,0.53.26.162.45.208,11,52,63,10,-87.0,-88.0,5,1,0,65
10,1710327140.2722774,3d5ad108416a1bca641bd339086313e980b751223c262ada2a29051f5044667a,f0fcf135a9c05fbed598651504fded11b7fa79e74d658471ce39eb0aa82e1bbd,polito.it,-57,38,161039048.0,1366425540.0,6.0,AP-CAPETTI-TD-XP01-01,Staff,1710327152.5479455,176.170.119.75.251.32,1,100,21,6,-94.0,-95.0,1,1,5,10
11,1710327140.2722774,21861dba29c55bfa9ddcbf814496dde8946075bde11b88bbb0270a5ebab4126a,d7089b530618f72264353c5337264315363a80a4d23ce21ae68ea05ded472b9a,epfl.ch,-55,38,586164927.0,38825991.0,10.0,AP-VALE-BCA-03,External,1710327152.5479455,64.1.122.163.105.208,11,36,35,37,-94.0,-89.0,3,1,4,12
12,1710327140.2722774,ef64c4fd9217722856b0f22b72fa18484c76bd03a740002b59b94d3e87d5db3a,e83c30cdeba72c049197980f47aad5ada9d8cd05b38ae6db4d859c206ffa4fcf,polito.it,-71,22,976773255.0,19483884.0,10.0,AP-DIASP04,Staff,1710327152.5479455,24.128.144.210.248.16,1,52,32,0,-87.0,-93.0,4,1,1,6
13,1710327140.2722774,3ca655a54899a17e4a384a6c1816589d27a0671d6faf786ffd10f09c9f429713,bf7399c617dec08a6ad22d0877a3bc229e48de4a631a20f9aeca0b17434f99e1,studenti.polito.it,-55,38,32521688.0,130763896.0,10.0,AP-AULA2I-02,Student,1710327152.5479455,0.53.26.162.43.0,6,44,35,23,-92.0,-91.0,3,1,0,35
14,1710327140.2722774,76d2b4bf23303908ae5e1dab8b3f3b5f51a95a423896d129479e0d98a2d4bc27,39e6756149f40075611708a91af8571b9ac158c04f70dc9a2c2b04c599a9e65e,studenti.polito.it,-62,34,265704903.0,28685659.0,6.0,AP-DISTR02,Student,1710327152.5479455,24.128.144.210.239.176,11,36,24,2,-95.0,-89.0,2,1,8,2
15,1710327140.2722774,7ec36452efed502fe45ab552ae6ebfadd64d1a1bbb8c77812e19cdde209a3e29,3f10528fd13cf8498d13419b68636764a7f52fbf82fed9dee20210aa2c4129db,studenti.polito.it,-59,26,25327969.0,3726020.0,6.0,AP-AULAR2-02,Student,1710327152.5479455,100.246.157.142.156.160,1,112,32,1,-73.0,-95.0,5,4,1,5
16,1710327140.2722774,0085b396f3f1ba7dcd6c8980a037c96f10fee1336a585fe207947e341f0f62ac,f303c32509caba6388419f8e09fdbeb33377f342b6df905adfea7e7686c920f1,studenti.polito.it,-72,23,944660723.0,57610900.0,10.0,AP-ASSTUD01,Student,1710327152.5479455,160.224.175.214.83.240,1,132,19,5,-93.0,-94.0,1,1,7,14
17,1710327140.2722774,6b16a436b3a4f3724ec91a30d7afc7e5083887e490cefc21760d5474661ca7b0,72f78b3c23ebadc6b802d057b8ad2affa7ef3ac9c4646dffc113ba265020fa1a,studenti.polito.it,-59,33,934290159.0,130343205.0,10.0,AP-LING-AULA204,Student,1710327152.5479455,100.246.157.102.80.64,1,132,37,4,-85.0,-91.0,4,1,0,24
