,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,channel_1,channel_2,ch_utilization_1,ch_utilization_2,noise_x,noise_y,tx_power_1,tx_power_2,n_clients_2_4,n_clients_5
0,1709919713.4442668,963541d7ab86ef4e5c067a0b67723fad32c8d65c25121819e74da3862a8f7ca3,fcb77cd0310f3a97359221ea7278a830491344ce0eac21159f5441a078f18fb4,polito.it,-60,35,634861170,151362528,6.0,AP-COV-C3A-XP03-02,Staff,1709919725.9061918,100.246.157.123.103.192,6.0,60.0,45.0,3.0,-85.0,-92.0,5.0,6.0,1.0,1.0
1,1709919713.4442668,89a68b912b00a8304f95c67b990b9ff1b7fc93249acb876e45d19e7683987efe,251ff1730c59f7313e5f5bc3965c7315a7eef7796a7a616ee3d0b27d9f0119eb,epfl.ch,-60,33,3191673532,58016741,10.0,AP-VALE-BCA-03,External,1709919725.9061918,64.1.122.163.105.208,11.0,100.0,5.0,0.0,-91.0,-92.0,3.0,1.0,1.0,3.0
2,1709919713.4442668,b972f92df8f023d28e8363795ce3b8c6da45b73e0ff6b7e43073860533a231fe,8d357ea766c61581a51612e5204893236863844dad510705a3d51e0b79d1e86f,studenti.polito.it,-65,32,721896641,194073376,6.0,AP-ASSTUD01,Student,1709919725.9061918,160.224.175.214.83.240,1.0,132.0,18.0,3.0,-96.0,-95.0,1.0,1.0,6.0,15.0
3,1709919713.4442668,3c78e9870148017938f83545bc98eaab653cacb4ca59996a1736b42bd192b970,fb411e4046535efdb5853a2f898b54fd58d0414d977fe62a1a9747481395fa36,studenti.polito.it,-74,18,1074748206,104022719,10.0,AP-VALE-BCA-ST-01,Student,1709919725.9061918,0.53.26.162.43.160,6.0,64.0,5.0,0.0,-95.0,-89.0,2.0,1.0,5.0,21.0
4,1709919713.4442668,aeeaf2d3f8c343d900d1fd1a4ab189d6d9ee1ed07fe7f5f1018226375bfc2708,aaee9907827d9e45e3cd198d748b55a45f1967caf6404075cbf69f1edd1bedbc,polito.it,-52,42,2681835492,365723583,10.0,AP-COV-C3A-XP03-13,Staff,1709919725.9061918,100.246.157.33.80.48,6.0,60.0,61.0,5.0,-92.0,-91.0,5.0,6.0,1.0,1.0
5,1709919713.4442668,e11d3ad1badbe6809b626776ee8adefd106381c18f1c93f1c2150a504e23d3e5,1c6f1b5ee0a4f2b6dcedea11cb42b19070b778f2857d33abd4ea3523c62d4f76,studenti.polito.it,-51,42,165308439,10320445,10.0,AP-AULA12I-01,Student,1709919725.9061918,0.53.26.121.95.112,1.0,36.0,10.0,1.0,-68.0,-90.0,3.0,1.0,0.0,27.0
6,1709919713.4442668,791b84c4d23689eea3a9055230a88bfc04ba19811d07f57af0fb0b6cb96a39b9,18b6327767c1ef59c16cb70ccf455a3d272f5f3fc25e62a28cdaccd78c4bd254,polito.it,-50,39,15238407,9025170,6.0,AP-DISMIC25,Staff,1709919725.9061918,176.139.207.124.217.160,1.0,64.0,12.0,1.0,-92.0,-97.0,1.0,1.0,4.0,5.0
7,1709919713.4442668,60bb2f10f37faebf394eee2300220e69edab07d9236821ef768738d4090b3825,6a59055fdbb8e051e5731d750a9f86860b7f9e39cbcb8a5fdda4b986385f4f5b,polito.it,-66,25,469352909,26513028,6.0,AP-DISMIC02,Staff,1709919725.9061918,24.128.144.205.82.16,1.0,64.0,15.0,0.0,-97.0,-91.0,5.0,1.0,1.0,1.0
8,1709919713.4442668,f9ad3280ce12a512a92098eb899d4d64e88750c8b2ce468dffef16d8a9e5d7c5,9936071646038ddd785abe909af5bd88558bcfe08d4d27021974caf04b7c5820,studenti.polito.it,-59,30,590853078,4003479465,10.0,AP-CIT-DAUIN2-02,Student,1709919725.9061918,24.128.144.163.51.176,1.0,48.0,43.0,5.0,-70.0,-85.0,1.0,1.0,2.0,31.0
9,1709919713.4442668,acf892f584498a29597690f3491c250321b8e3062920d269906608cc9eb39239,0f80bad80dff6c6e8e3b74535df72444f68fd1f8063f6a6fd2b212fb8380d41e,polito.it,-61,33,1681635668,148905505,10.0,AP-DIMEC12,Staff,1709919725.9061918,100.246.157.33.68.160,6.0,112.0,27.0,1.0,-90.0,-92.0,4.0,1.0,0.0,4.0
10,1709919713.4442668,a6f9a26a6f381d12517ee345e6b0e7903f55b4a2c0bd04e67a1b2e72baa2a03b,2a3ef3f7561352ca9b956e53f1d092618dea588525353229a19434bcf170edb4,polito.it,-64,28,141030746,4999404,10.0,AP-DIMAT03,Staff,1709919725.9061918,160.224.175.214.86.128,1.0,56.0,21.0,0.0,-98.0,-92.0,5.0,3.0,1.0,1.0
11,1709919713.4442668,3f233f0e3d0c3b49e78cdde72d6ebeb14c9ddeeb164436b52131d08eabae14f7,b75db4e1c144ed1b48d527383787ab4b1260b013b9e0d0a54d737252f6e06793,studenti.polito.it,-63,28,5812656,2511851,10.0,AP-DIATI0-01,Student,1709919725.9061918,100.246.157.120.158.48,1.0,100.0,18.0,2.0,-96.0,-89.0,5.0,1.0,0.0,6.0
12,1709919713.4442668,a0906e2a1c40a17087d410bc69540c5cf970987548f34a7621877ee45784c397,1626c4b5d081ef3b9b703baf1e4c4cb825a5d7c6c0f37d072c9a5f0c289cf8a2,polito.it,-80,8,1512840043,236562027,10.0,AP-DITIC07,Staff,1709919725.9061918,24.128.144.210.244.208,11.0,100.0,5.0,0.0,-97.0,-87.0,1.0,1.0,3.0,5.0
13,1709919713.4442668,905a12a298f9d3ecb18588cbd5e81893258bf0448764d8b84fd9e4f739ad8a64,440225d48c4b7972b54ceb2d9e5b78bcd554abaaffeb4177b9fab297535c5761,polito.it,-60,34,969302157,100904479,10.0,AP-CIT-DET3-02,Staff,1709919725.9061918,64.1.122.169.49.240,11.0,60.0,10.0,0.0,-84.0,-91.0,2.0,1.0,1.0,10.0
14,1709919713.4442668,7b50c9a81bd2769ae6eca29a1e86fd59aebc9e0d13f67facce5acab5bfe815f9,b45c81c6806a3c1283ec76b5e193817965588b942dd6b93b7ca11ad66280468c,studenti.polito.it,-58,35,390684384,18739808,10.0,AP-CIT-EXCELID,Student,1709919725.9061918,0.53.26.167.251.112,6.0,100.0,30.0,7.0,-90.0,-91.0,3.0,1.0,1.0,75.0
15,1709919713.4442668,8afabb936776c79ea42bca05569363cf2b602a54dfc2b6eef52faf4fd997364b,03640def0c7658cdc49b27e50ac55bf15f5968af2ce91719a09612d7453c24c5,polito.it,-71,22,1551184492,400705068,10.0,AP-DISTR07,Staff,1709919725.9061918,24.128.144.205.88.96,1.0,64.0,34.0,0.0,-90.0,-92.0,3.0,1.0,3.0,4.0
16,1709919713.4442668,734aee8f57714ede291883a9ccc96de6fb43f8e745d614e96375c9ce15128288,2b3d870d644dc2163098e723f91d7b75dadc81774d91fe90652cc983f2bb86e4,polito.it,-60,29,20151403,2870777,10.0,AP-DENER-ANECOICA,Staff,1709919725.9061918,16.6.237.44.38.64,6.0,44.0,10.0,0.0,-92.0,-96.0,3.0,1.0,0.0,1.0
17,1709919713.4442668,2ffba440bcee98ef8f934ceaa12d3995854743591d6d78ca929df0118d9952ac,cd40a5f3325f17febd94fb4e8b4949d396c10e771de4e83791e0985a9797b047,studenti.polito.it,-84,13,127203657,21761745,10.0,AP-PORTINERIA,Student,1709919725.9061918,176.139.207.126.242.96,1.0,120.0,11.0,0.0,-92.0,-97.0,1.0,1.0,3.0,0.0
18,1709919713.4442668,37f05d288decf5f0786a8d0620d1ced5f4605155592287168cddea9917814eb1,07098f7802d0f6ed390101df7dcb7a97ba0b6c2f336de7302916a7787172a655,studenti.polito.it,-73,25,191351,291680,6.0,AP-DISMIC19,Student,1709919725.9061918,100.246.157.120.20.16,1.0,100.0,21.0,0.0,-97.0,-91.0,1.0,1.0,7.0,2.0
19,1709919713.4442668,ba2218400f9091b4e39d82a74e729084b75472a7a3c2f24c3751180c7e8075e3,bd57ef50152fa110042c86cb1e6eace7805dd0ea071fc4bea1240a8299b736fc,studenti.polito.it,-66,23,72319594,8689735,10.0,AP-BOGGIO-TLAB-04,Student,1709919725.9061918,204.219.147.143.58.192,11.0,52.0,52.0,2.0,-88.0,-94.0,4.0,1.0,3.0,6.0
20,1709919713.4442668,10e3a25c418516792d1d1d051a3b05926e5eaae07a9361c2e8569edf0b2bc42d,b45c81c6806a3c1283ec76b5e193817965588b942dd6b93b7ca11ad66280468c,studenti.polito.it,-59,36,746771759,22852764,10.0,AP-CIT-EXCELID,Student,1709919725.9061918,0.53.26.167.251.112,6.0,100.0,30.0,7.0,-90.0,-91.0,3.0,1.0,1.0,75.0
21,1709919713.4442668,6906a9c6bed6eb902565fbcbcc261b6f7bb2835af146a9520de851fd33ec68cf,45f6548231af1017e8ff078825e1b6b4474d578f15e4da5f370ccd6e2dca4c04,studenti.polito.it,-57,36,58618391,2272240,10.0,AP-AULA1I-01,Student,1709919725.9061918,228.170.93.190.21.32,6.0,44.0,16.0,3.0,-91.0,-91.0,5.0,1.0,0.0,22.0
22,1709919713.4442668,5011759ceb0f1275bcd6c7dc39dfa5fc31be08c9d590fa1b2e5c319ff4b26560,c31bbcbfd23da1d7785a4df86fbd689af0d5c89d690f46d529bc3c8cb561785e,studenti.polito.it,-62,28,123144109,68915980,10.0,AP-VALE-MOLLINO-01,Student,1709919725.9061918,132.184.2.237.208.144,1.0,100.0,1.0,2.0,-98.0,-91.0,1.0,1.0,0.0,6.0
23,1709919713.4442668,7a6046102cb19dbde489c7dabc581ed25e4bb504c13b3dfb4ab65f1674baa81a,9de6dd2bd9b3e0532f14275b79177e850258aa0d43596c8446b501c334fa3664,studenti.polito.it,-69,26,2291877,482868,6.0,AP-DISTR06,Student,1709919725.9061918,24.128.144.202.59.112,6.0,64.0,7.0,0.0,-94.0,-91.0,1.0,1.0,1.0,2.0
24,1709919713.4442668,cc2a3756b53290232243f04c39b3e77d19583f3503f9cf74d5252c43665eadfc,3b208612f1e501beca89bb0386d19fa7ab9b621e161c3b87785f4cc09f9ca8ec,studenti.polito.it,-53,39,164505662,12233575,10.0,AP-COV-C3B-XP03-15,Student,1709919725.9061918,176.170.119.80.22.192,11.0,44.0,61.0,5.0,-82.0,-88.0,5.0,6.0,1.0,3.0
25,1709919713.4442668,044dfb44361430df23d397d32bc278716b5c21e8f21d041b9bbe750898976736,9f37b570489ce0ac35c44dfc8e8ace5c40beda7591d2fb876877d9a7dd0d1e79,studenti.polito.it,-62,30,132658328,89312999,10.0,AP-VALE-MOLLINO-01,Student,1709919725.9061918,132.184.2.237.208.144,1.0,100.0,1.0,2.0,-98.0,-91.0,1.0,1.0,0.0,6.0
26,1709919713.4442668,9f12705b38b6b1572fdec43b00f1f22afdb752b048d4b8a65fe362b03b017e8b,6e28fec3f6b835e8d075faba8140f5c7c51b73f11569c93130cce4e493f037f5,studenti.polito.it,-66,25,89839424,38414575,10.0,AP-AULA5I-03,Student,1709919725.9061918,0.53.26.121.107.96,6.0,100.0,4.0,0.0,-91.0,-90.0,3.0,1.0,0.0,4.0
27,1709919713.4442668,16cdc85d9dc1abf5b255b44ee6624f4b8d678dc7b204e61e3b842d7f92b6173c,791d330fc8a9767ddc007c16d6b6c22e3c9bbe4fc31f9cd1dfb192a814a20a5f,studenti.polito.it,-54,35,81563222,63530629,10.0,AP-AULASTUDIO3-3,Student,1709919725.9061918,100.246.157.102.17.144,6.0,56.0,52.0,8.0,-89.0,-89.0,5.0,5.0,2.0,26.0
28,1709919713.4442668,da2f3de7003661a2ba9e4b3f2af3efe0b9082fee11650e7c3ad729171457a0bf,76ce01f4c82a320e91f2ac98f0a981c185f5bf674eb4d1850bb0c83dc12c7dd2,studenti.polito.it,-58,39,0,0,,AP-LING-AULA210,Student,1709919725.9061918,100.246.157.106.192.0,1.0,44.0,55.0,1.0,-96.0,-88.0,5.0,4.0,1.0,1.0
29,1709919713.4442668,e6e3072798ecb690224a0b691f07b8436120569f37c21bceb8a861f487863af6,31ed6729a7773f8a71cca397839b188961edeb5e3428763b53907caaaaa9d43a,polito.it,-67,28,1426418,356117,6.0,AP-VALE-MN1-03,Staff,1709919725.9061918,176.139.207.135.12.128,1.0,52.0,9.0,1.0,-95.0,-97.0,4.0,4.0,1.0,0.0
30,1709919713.4442668,2e8ba4c11d948e23b84d9464001bd018e72598cc88a101f19f3a0e1efe388009,a87c953a83ae8f5924e7ad508d5d7e00edbb70e5db4dd7a98fb83d40f8401c64,polito.it,-45,47,508986586,47918933,10.0,AP-DIMAT07,Staff,1709919725.9061918,160.224.175.236.66.96,11.0,64.0,14.0,1.0,-93.0,-91.0,5.0,3.0,1.0,5.0
31,1709919713.4442668,7e3556486ca3b515b63a967346cfaaaa730b1484ee667742ef759790ad225e47,48561a633bebce26f4a0a1a67e41da9786c3f0d725bdf0f68456f97c0a16264d,studenti.polito.it,-71,24,1789664,481851,10.0,AP-LING-RECEPTION,Student,1709919725.9061918,244.207.226.201.94.160,6.0,132.0,40.0,2.0,-95.0,-94.0,1.0,1.0,1.0,7.0
32,1709919713.4442668,92def5a304bf0beb02eaef59106b59e0b73b7246e8506f187a2b764f9744c907,8ff758b1863b2979c5fcc5496c2a0b746ff6e7f6e01e312f4ffab24633ba599f,polito.it,-56,36,43153033,3353584,10.0,AP-CIT-DET4-04,Staff,1709919725.9061918,136.29.252.18.181.48,1.0,36.0,20.0,9.0,-90.0,-83.0,1.0,1.0,0.0,5.0
33,1709919713.4442668,dbf3049ecb3c396d59bb438215c12f4b5d9e754c216f588fa4fa6df17afe458a,7f5f170a8c635b29da3f80b9a35488c3802a9d6ebbe6aa855ff48886f40a07f2,studenti.polito.it,-77,16,2119922,942449,10.0,AP-SETTE-AULA07AM,Student,1709919725.9061918,244.207.226.75.204.224,1.0,44.0,91.0,2.0,-95.0,-91.0,5.0,2.0,3.0,5.0
34,1709919713.4442668,bb78521402f8d9cb2158f6107b796ca4ef79d1675c5995b0eb5f4d49e0fe8cb1,661a44038c1e145b1d61e74de23c060f7ec83696e918ce0ce822b1609f79a9aa,studenti.polito.it,-55,39,262437020,10753365,10.0,AP-AULA9T-01,Student,1709919725.9061918,244.207.226.75.200.160,6.0,104.0,45.0,14.0,-95.0,-91.0,5.0,1.0,0.0,31.0
35,1709919713.4442668,9b90da8cbac10a66da812e3072a170784f5993865903f644697ef91881ac99d8,465823df2d8d474154d38b5f9cc48b0ce55a47b5125cdbe21d0d6f4834a62219,studenti.polito.it,-73,22,121723751,6005171,6.0,AP-RETTORATO-CDA,Student,1709919725.9061918,0.53.26.158.34.176,1.0,100.0,27.0,0.0,-93.0,-94.0,1.0,1.0,9.0,0.0
36,1709919713.4442668,bb55851643f7dd4b046788b9af2f49671d3552e7c8bdef38f563bacf0904e771,89fd02318b0381638fd21f7b7f2ac487f263d6e02877604955806edb2fb4a737,studenti.polito.it,-69,25,788494074,17924088,10.0,AP-ASSTUD01,Student,1709919725.9061918,160.224.175.214.83.240,1.0,132.0,18.0,3.0,-96.0,-95.0,1.0,1.0,6.0,15.0
37,1709919713.4442668,ce2c4f3758b630f3ae95cf5061cb5b2521df84ed793976de62881b39d3e03445,01a9066c8b105ceb6ecba56bb8daf5531a135f3129b975a0e76a21689b9b3657,polito.it,-59,27,61619177,11738885,10.0,AP-DAUIN01,Staff,1709919725.9061918,160.224.175.217.235.0,6.0,64.0,38.0,0.0,-96.0,-87.0,2.0,1.0,3.0,4.0
38,1709919713.4442668,175f1404eb96a790e6767d6677f2e875df3d2a8027be3814003aba7fc33b41a9,46b470665ae41ca174de82b44a5bd7edb17a64f3f2abf0a17c13bc8f3ac5bb7c,polito.it,-33,55,576661304,227855940,10.0,AP-DIMEC18,Staff,1709919725.9061918,176.139.207.135.14.224,11.0,36.0,29.0,0.0,-85.0,-97.0,4.0,1.0,0.0,4.0
39,1709919713.4442668,94fee3aaa4667b63ae4a569995ae63ad594b5fde71c381936c1cd5df67c94c4e,e906cac101b3a7640eaca3987bca8c570d3541fb185a40c89a859b01aa76e7a7,polito.it,-63,29,869740300,57367108,10.0,AP-AULA5I-03,Staff,1709919725.9061918,0.53.26.121.107.96,6.0,100.0,4.0,0.0,-91.0,-90.0,3.0,1.0,0.0,4.0
40,1709919713.4442668,61ddce6d0fefce21c42ed624e47c56a1af887efdbba980351fa1e9c15e5b8353,1c04e572d7a3b84fcc3fbfb800067b6c51c65a64b1ed2b502af68f91f16c8b9c,studenti.polito.it,-69,27,352609295,19517525,10.0,AP-CORTILE-05,Student,1709919725.9061918,244.207.226.78.182.80,1.0,140.0,16.0,0.0,-96.0,-95.0,3.0,1.0,0.0,3.0
41,1709919713.4442668,c465920f39b7b3e620c64975dd4b8e893dedf8d94a77ba8f1e5844a797a59db2,03d3c8494f4ade3432a194751e0ea286577547a3784aac554cac5f3bb6095b83,studenti.polito.it,-66,16,3411157797,153961638,6.0,AP-DIMEC13,Student,1709919725.9061918,188.38.199.221.12.128,11.0,136.0,6.0,0.0,-90.0,-96.0,3.0,2.0,3.0,5.0
42,1709919713.4442668,85143a375a4885f2329ffe78deed79b17c3c2f987b3747973d9be659140f5eec,5e7bb0e7e06e92fe49fd5a8b96a7c437b8c5920b3a37c19e2703977ade32c898,polito.it,-63,29,54075248,19164216,10.0,AP-TRENTO-TR1A-01,Staff,1709919725.9061918,100.246.157.102.66.80,1.0,44.0,36.0,3.0,-93.0,-91.0,4.0,1.0,2.0,6.0
43,1709919713.4442668,6851ea6766adc19ca7691cfce274d313080edef570fc8c433bc8140d4259fac7,c613a44dd42f9471178239b8e7b0382a39100a636c68d95cd105e9ac311c411a,polito.it,-65,30,18713660,2880626,10.0,AP-LISIN01,Staff,1709919725.9061918,176.170.119.75.244.192,1.0,64.0,7.0,0.0,-87.0,-93.0,1.0,1.0,2.0,8.0
44,1709919713.4442668,1061ce363a5f072aef4430220e724317aad7dc164efc5f19390e0d260554e721,7bf7fa95b0edf88c5af734b50234a11a4bd53708fce8dccb1c372543a55af201,studenti.polito.it,-51,46,107305489,3006515,10.0,AP-BCI-07,Student,1709919725.9061918,188.38.199.211.81.160,11.0,136.0,34.0,1.0,-82.0,-99.0,5.0,1.0,0.0,17.0
45,1709919713.4442668,042c7940386a7d05a6828832931f65f96ca108c3f44d391fe0d1cfaca82858d2,11ef91f2d92f9b62cb4ec0766ccc0310eaeea939f6687f717c1ef8a223e30321,studenti.polito.it,-58,36,6961847,893185,10.0,AP-AULA1I-03,Student,1709919725.9061918,0.53.26.125.3.176,1.0,100.0,39.0,2.0,-85.0,-93.0,5.0,3.0,0.0,28.0
46,1709919713.4442668,d61c995b3c7be8d465de1568c2b008498ed38ea3b62ce11df2607313221dfb38,07eff9ff85e3c39d510280d75da9ea6b6a8cd90376fb45e09e985a28669c2869,polito.it,-55,38,411593947,160605819,10.0,AP-DIFIS01,Staff,1709919725.9061918,100.246.157.174.13.192,11.0,40.0,12.0,0.0,-96.0,-92.0,5.0,1.0,0.0,2.0
47,1709919713.4442668,128565641317dbf5129ddba6d86885dc069fafee18cd14830e8ebf110b6e6b46,f78511cd7aca4fa7e00cf2488e16a0af34e8cbfd9c8b8d3c723b6f621b19e794,studenti.polito.it,-41,56,1949710,1207494,10.0,AP-BCI-07,Student,1709919725.9061918,188.38.199.211.81.160,11.0,136.0,34.0,1.0,-82.0,-99.0,5.0,1.0,0.0,17.0
48,1709919713.4442668,5bce7d46184b66a93c8a34f7a73eafc5683ceb59144b6cc28797d1d3052936d6,4266d45978e0400d34690f8d65a54534cf3ece5861887c6ae26b5293ca98265e,polito.it,-50,40,745326,436116,10.0,AP-COV-C3B-XP03-06,Staff,1709919725.9061918,176.170.119.123.165.160,6.0,60.0,67.0,9.0,-81.0,-93.0,5.0,6.0,0.0,3.0
49,1709919713.4442668,24d3579b7dbc63e7a52b7c0f2df14ffb2d8946941c9b9cbd3ca30cb2042d0679,8957eb849756dcf80e63e2d511b51e5efaab66482fc5d54922ab65fb55d8e999,studenti.polito.it,-76,17,190699,73670,6.0,AP-DIGEPB,Student,1709919725.9061918,136.29.252.12.57.224,1.0,64.0,21.0,0.0,-95.0,-91.0,4.0,1.0,3.0,0.0
50,1709919713.4442668,40860b7e741c9eef53bddd0dab453bbee350d3b0e89ce3419881911f7f049b84,899e818e481f0480ad0ac54df23b249006db5c56079887c094360acb6176f93d,studenti.polito.it,-86,9,32851259,2610928,6.0,AP-AULA25-TM-01,Student,1709919725.9061918,100.246.157.55.176.32,1.0,64.0,38.0,0.0,-95.0,-90.0,3.0,1.0,4.0,3.0
51,1709919713.4442668,ebc42cbc6c437f7e42a2051a221b183e8451356eaa98e5377ef16ef3c17a6b5d,c1003bd022ae74648686e29120ce11a121b8ada8fa8d445415182cd8416c73f7,studenti.polito.it,-57,35,403458965,58537178,10.0,AP-INGCINEMA-02,Student,1709919725.9061918,176.170.119.215.218.48,1.0,60.0,47.0,9.0,-72.0,-91.0,6.0,2.0,1.0,27.0
52,1709919713.4442668,22fe7140a0c636c0771d7c0e33645aaf7d24bef345014ad54fbcf0801632c71c,4f7ddcb7ca52e631df796bdab7d50a533f5b3f3fc9af96372ae9caa5854890a8,studenti.polito.it,-66,24,20263826,955767,10.0,AP-AULASTUDIO3-3,Student,1709919725.9061918,100.246.157.102.17.144,6.0,56.0,52.0,8.0,-89.0,-89.0,5.0,5.0,2.0,26.0
53,1709919713.4442668,7a2e18c5d20910aa91dbbc45b6dfb5ee2e2188bd14f4de958926e296988722d9,07eff9ff85e3c39d510280d75da9ea6b6a8cd90376fb45e09e985a28669c2869,polito.it,-60,32,170252282,10283759,10.0,AP-DIFIS01,Staff,1709919725.9061918,100.246.157.174.13.192,11.0,40.0,12.0,0.0,-96.0,-92.0,5.0,1.0,0.0,2.0
54,1709919713.4442668,49aa667cf0d1d11b40587d4f476f470517434a9f7ffee4dbc6bd870c46f00268,b2c8342d5bc8628fce08f228c07af9055c71ecce98df1f4afe45c20045fdc571,studenti.polito.it,-54,40,4906182,516603,10.0,AP-LAIB3-01,Student,1709919725.9061918,24.128.144.202.102.176,6.0,100.0,42.0,1.0,-95.0,-92.0,5.0,2.0,0.0,7.0
55,1709919713.4442668,3bfa8a7442a24c280ad255f275468848c6a13681777ab34d1469873373a19398,75e6d49030a9d5a81aab4e02f168dee9fde4e3adfd0f4a8965980d666cb2e749,studenti.polito.it,-57,37,4663578,6478971,10.0,AP-INGCINEMA-01,Student,1709919725.9061918,176.170.119.244.206.112,11.0,100.0,48.0,7.0,-75.0,-93.0,6.0,3.0,1.0,18.0
56,1709919713.4442668,5d7447b7257fe1673d7b3023fe727332f69dea35d80951a8a88d1b632e68df41,b05595139470d8193f5f07710b6531d07555bbdea06f490f3601d4d8e932dcdb,studenti.polito.it,-65,26,2462537,1539291,10.0,AP-AULA12I-02,Student,1709919725.9061918,204.70.214.221.1.160,11.0,100.0,4.0,1.0,-92.0,-89.0,3.0,1.0,4.0,35.0
57,1709919713.4442668,d12ee4770881b4b621cb53d303bd69a706de31479e239a90287ab0bd2c35772a,5bc31f58a53ecb8645a5c671dcb9a9651a449f40aafeac6a71be1d9363981884,studenti.polito.it,-51,43,109814494,6661294,10.0,AP-SALASTUDIO4-02,Student,1709919725.9061918,0.53.26.162.46.128,1.0,44.0,33.0,4.0,-92.0,-93.0,5.0,1.0,0.0,13.0
58,1709919713.4442668,d63d1b5728da2c712f3752863e99864daf7ff20493d4ee7d77886fdbff4b97ec,37a96c27f2133244b939459849a1b1a86fcdbdccb2267ded11db10073d3049e1,polito.it,-76,19,20878,26563,10.0,AP-GESD1-03,Staff,1709919725.9061918,244.207.226.198.189.240,11.0,36.0,20.0,0.0,-90.0,-90.0,1.0,1.0,2.0,1.0
59,1709919713.4442668,917bd83db66441d2813461426d12fb419cda7b7bc1de4d03225b192cdac9ac40,e906cac101b3a7640eaca3987bca8c570d3541fb185a40c89a859b01aa76e7a7,polito.it,-59,31,18775917,2051245,10.0,AP-AULA5I-03,Staff,1709919725.9061918,0.53.26.121.107.96,6.0,100.0,4.0,0.0,-91.0,-90.0,3.0,1.0,0.0,4.0
60,1709919713.4442668,360380fc1617fe4c235fa3a239db4b11dab5cfdd72d5bb5a91335b384ecbba4b,ef7237ac7d7aa14e3f00bc4baf85b129f3b47165c8756f398ff1ac3488843876,studenti.polito.it,-58,34,1269982338,21818064,10.0,AP-AULA9T-01,Student,1709919725.9061918,244.207.226.75.200.160,6.0,104.0,45.0,14.0,-95.0,-91.0,5.0,1.0,0.0,31.0
61,1709919713.4442668,0f1e8feede4b46b09707fed4150f4a3b3eaffd3d200d73d01ee349a5e5c4db69,53a05d31f7fe438ec326df457291004d3bfbb0398ad2fbede023810492643d10,studenti.polito.it,-83,10,2806569,2291667,10.0,AP-CIT-EXCELID,Student,1709919725.9061918,0.53.26.167.251.112,6.0,100.0,30.0,7.0,-90.0,-91.0,3.0,1.0,1.0,75.0
62,1709919713.4442668,13a821fde32add141b63c1db2f0b39fea1740b65f3a6b6941877c3e77d1412a1,1b9d42a471df9da5573fe55646c83654e41b1e7c9e65e082e779cdcdabb3b979,studenti.polito.it,-88,43,6978032,1781303,10.0,AP-LAIB-CODEGONE-01,Student,1709919725.9061918,188.38.199.221.225.192,1.0,120.0,2.0,0.0,-92.0,-95.0,4.0,5.0,2.0,1.0
63,1709919713.4442668,991c20647dccef514ac3912e7ca7b0809a1e4c9f76069512becff09d16e715b8,6f2106b53fb62856b83ecc574bc2bbe3c395a2edab39972d85ee57cfb3707750,polito.it,-63,31,1236909927,171645964,10.0,AP-VALE-BCA-ST-02,Staff,1709919725.9061918,160.224.175.232.195.80,1.0,100.0,18.0,3.0,-84.0,-90.0,2.0,1.0,0.0,18.0
64,1709919713.4442668,5728ee5fa47f2beac2217a14eb8d791c750ba71d657aefb84729bb8514982d42,94aaaf593765a611e4d1bac2f648695eef2762d7fbbe87f801a2b7fc0c3a47d9,studenti.polito.it,-50,43,28011020,6856917,10.0,AP-AULA12I-01,Student,1709919725.9061918,0.53.26.121.95.112,1.0,36.0,10.0,1.0,-68.0,-90.0,3.0,1.0,0.0,27.0
65,1709919713.4442668,78b603b2bdddbf4c4765d9fd71ab8732dbd54b13d5811ff500bce4cfdb7b63b3,4d2935345ae808c8300b10f2c4cf7d3029b420545113b89bb4c14ffbb03f744a,edu.aau.at,-46,47,1333215058,54389335,10.0,AP-AULASTUDIO3-2,External,1709919725.9061918,100.246.157.36.235.224,1.0,100.0,38.0,1.0,-76.0,-92.0,5.0,5.0,2.0,12.0
66,1709919713.4442668,9452c162335849d5d3e7ebdad3b96b292f10f629931c7d4d0494ead92cb1a9ea,9e1256b062bc8b64e0ceeb6d8f9cd9602f38a768cddb173d583548d99641f7d4,polito.it,-56,39,153313819,26302056,10.0,AP-VALE-AULA7V-02,Staff,1709919725.9061918,244.207.226.154.138.16,1.0,36.0,19.0,2.0,-94.0,-90.0,4.0,1.0,0.0,5.0
67,1709919713.4442668,cc777913a7c38e700f7c5a041b3910bf864445806812d34ed65c8d053334265f,18e014927d8d6d86c8d8210e59ec85b5bbffeba0851172f642c83103afb90f55,studenti.polito.it,-62,32,370718550,29431376,10.0,AP-LAIB4-01,Student,1709919725.9061918,24.128.144.202.59.48,1.0,60.0,29.0,1.0,-95.0,-88.0,5.0,3.0,0.0,3.0
68,1709919713.4442668,1d92629da74b67960ab4da908c99dcb2bafa599051498ed584f6423e4892f84a,5fa4eb17b4ccf18888b1b6485dfb249919af762270785831146695bd53018084,epfl.ch,-91,5,23855770,3729088,6.0,AP-DISPEA02,External,1709919725.9061918,64.1.122.240.148.80,1.0,108.0,4.0,0.0,-97.0,-88.0,1.0,1.0,6.0,0.0
