iso.3.6.1.4.1.14179.2.1.6.1.26.3.29.58.96.248.136 = INTEGER: 27
iso.3.6.1.4.1.14179.2.1.6.1.26.3.32.86.47.36.56 = INTEGER: 31
iso.3.6.1.4.1.14179.2.1.6.1.26.3.33.47.42.206.163 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.35.172.195.77.163 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.3.40.65.191.135.176 = INTEGER: 21
iso.3.6.1.4.1.14179.2.1.6.1.26.3.40.152.234.5.85 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.3.40.163.187.232.208 = INTEGER: 21
iso.3.6.1.4.1.14179.2.1.6.1.26.3.40.211.176.50.152 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.3.46.102.241.201.214 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.3.46.180.59.105.12 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.50.71.138.178.245 = INTEGER: 27
iso.3.6.1.4.1.14179.2.1.6.1.26.3.51.160.118.200.214 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.52.57.125.205.191 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.53.84.74.165.204 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.3.55.179.201.203.236 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.3.56.196.218.134.187 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.3.57.1.186.217.216 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.3.57.97.86.215.233 = INTEGER: 49
iso.3.6.1.4.1.14179.2.1.6.1.26.3.57.121.226.219.254 = INTEGER: 19
iso.3.6.1.4.1.14179.2.1.6.1.26.3.57.243.251.10.65 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.3.59.191.35.233.157 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.60.240.251.177.110 = INTEGER: 12
iso.3.6.1.4.1.14179.2.1.6.1.26.3.61.1.193.71.110 = INTEGER: 30
iso.3.6.1.4.1.14179.2.1.6.1.26.3.62.155.124.129.209 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.65.80.56.78.120 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.3.65.83.154.189.28 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.66.79.66.204.150 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.3.68.204.162.188.24 = INTEGER: 15
iso.3.6.1.4.1.14179.2.1.6.1.26.3.69.193.214.95.95 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.73.102.99.255.238 = INTEGER: 50
iso.3.6.1.4.1.14179.2.1.6.1.26.3.76.210.244.221.123 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.77.75.38.252.218 = INTEGER: 44
iso.3.6.1.4.1.14179.2.1.6.1.26.3.78.49.126.122.72 = INTEGER: 20
iso.3.6.1.4.1.14179.2.1.6.1.26.3.81.26.221.207.66 = INTEGER: 19
iso.3.6.1.4.1.14179.2.1.6.1.26.3.82.246.64.73.103 = INTEGER: 49
iso.3.6.1.4.1.14179.2.1.6.1.26.3.83.6.9.7.158 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.3.83.74.2.63.182 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.83.120.72.107.39 = INTEGER: 7
iso.3.6.1.4.1.14179.2.1.6.1.26.3.86.20.12.42.119 = INTEGER: 56
iso.3.6.1.4.1.14179.2.1.6.1.26.3.86.146.240.9.201 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.3.87.168.233.1.93 = INTEGER: 51
iso.3.6.1.4.1.14179.2.1.6.1.26.3.87.197.79.36.69 = INTEGER: 44
iso.3.6.1.4.1.14179.2.1.6.1.26.3.88.156.209.109.154 = INTEGER: 53
iso.3.6.1.4.1.14179.2.1.6.1.26.3.89.129.159.8.218 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.91.16.237.115.164 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.94.153.94.109.120 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.94.253.216.26.133 = INTEGER: 62
iso.3.6.1.4.1.14179.2.1.6.1.26.3.96.118.28.159.236 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.3.96.151.76.13.118 = INTEGER: 35
iso.3.6.1.4.1.14179.2.1.6.1.26.3.99.131.73.236.203 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.105.4.194.144.81 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.105.9.202.159.192 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.106.136.57.138.23 = INTEGER: 55
iso.3.6.1.4.1.14179.2.1.6.1.26.3.108.246.192.233.174 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.109.219.95.96.42 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.110.71.85.133.151 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.110.84.36.7.208 = INTEGER: 35
iso.3.6.1.4.1.14179.2.1.6.1.26.3.110.91.243.92.225 = INTEGER: 20
iso.3.6.1.4.1.14179.2.1.6.1.26.3.111.117.152.196.169 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.113.188.20.176.221 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.3.116.246.205.185.250 = INTEGER: 7
iso.3.6.1.4.1.14179.2.1.6.1.26.3.117.199.75.15.158 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.3.117.212.156.218.196 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.3.119.83.0.213.227 = INTEGER: 55
iso.3.6.1.4.1.14179.2.1.6.1.26.3.120.235.133.8.211 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.3.123.244.155.224.96 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.124.250.21.170.53 = INTEGER: 25
iso.3.6.1.4.1.14179.2.1.6.1.26.3.125.153.115.136.110 = INTEGER: 15
iso.3.6.1.4.1.14179.2.1.6.1.26.3.125.206.172.169.230 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.126.62.20.153.131 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.3.127.90.250.126.15 = INTEGER: 5
iso.3.6.1.4.1.14179.2.1.6.1.26.3.134.52.20.193.221 = INTEGER: 14
iso.3.6.1.4.1.14179.2.1.6.1.26.3.134.105.116.214.229 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.3.134.145.22.86.224 = INTEGER: 29
iso.3.6.1.4.1.14179.2.1.6.1.26.3.135.201.130.247.172 = INTEGER: 53
iso.3.6.1.4.1.14179.2.1.6.1.26.3.139.205.112.63.3 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.139.239.179.37.6 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.145.15.253.132.70 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.145.224.125.208.72 = INTEGER: 44
iso.3.6.1.4.1.14179.2.1.6.1.26.3.147.162.37.7.162 = INTEGER: 28
iso.3.6.1.4.1.14179.2.1.6.1.26.3.148.92.86.218.25 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.3.148.199.59.207.206 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.152.107.197.186.6 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.157.107.162.86.141 = INTEGER: 22
iso.3.6.1.4.1.14179.2.1.6.1.26.3.160.148.216.139.20 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.164.53.96.34.209 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.3.166.67.170.239.25 = INTEGER: 53
iso.3.6.1.4.1.14179.2.1.6.1.26.3.166.164.182.231.245 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.167.114.173.139.122 = INTEGER: 44
iso.3.6.1.4.1.14179.2.1.6.1.26.3.168.123.231.82.61 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.3.168.174.245.179.36 = INTEGER: 35
iso.3.6.1.4.1.14179.2.1.6.1.26.3.171.81.30.249.7 = INTEGER: 4
iso.3.6.1.4.1.14179.2.1.6.1.26.3.173.15.68.52.107 = INTEGER: 21
iso.3.6.1.4.1.14179.2.1.6.1.26.3.173.221.209.131.138 = INTEGER: 6
iso.3.6.1.4.1.14179.2.1.6.1.26.3.177.186.9.141.190 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.3.177.235.249.194.132 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.3.178.119.133.82.159 = INTEGER: 5
iso.3.6.1.4.1.14179.2.1.6.1.26.3.181.109.56.156.59 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.183.50.120.20.156 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.183.175.83.82.215 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.3.185.86.173.48.152 = INTEGER: 20
iso.3.6.1.4.1.14179.2.1.6.1.26.3.187.156.244.226.195 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.187.201.71.148.176 = INTEGER: 22
iso.3.6.1.4.1.14179.2.1.6.1.26.3.190.75.243.137.113 = INTEGER: 16
iso.3.6.1.4.1.14179.2.1.6.1.26.3.192.204.153.2.41 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.193.60.192.100.63 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.194.185.134.219.38 = INTEGER: 10
iso.3.6.1.4.1.14179.2.1.6.1.26.3.194.224.248.186.239 = INTEGER: 26
iso.3.6.1.4.1.14179.2.1.6.1.26.3.197.38.115.38.212 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.197.102.186.142.29 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.3.199.173.255.59.112 = INTEGER: 13
iso.3.6.1.4.1.14179.2.1.6.1.26.3.200.114.144.82.188 = INTEGER: 14
iso.3.6.1.4.1.14179.2.1.6.1.26.3.200.165.119.243.227 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.3.202.181.99.88.69 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.3.210.75.231.142.84 = INTEGER: 49
iso.3.6.1.4.1.14179.2.1.6.1.26.3.213.187.61.185.233 = INTEGER: 30
iso.3.6.1.4.1.14179.2.1.6.1.26.3.214.117.229.51.134 = INTEGER: 28
iso.3.6.1.4.1.14179.2.1.6.1.26.3.214.176.155.143.98 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.216.48.10.120.6 = INTEGER: 28
iso.3.6.1.4.1.14179.2.1.6.1.26.3.217.4.203.153.127 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.3.217.195.2.236.188 = INTEGER: 14
iso.3.6.1.4.1.14179.2.1.6.1.26.3.218.48.200.50.195 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.219.78.64.133.134 = INTEGER: 26
iso.3.6.1.4.1.14179.2.1.6.1.26.3.221.83.86.141.122 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.221.210.25.154.180 = INTEGER: 35
iso.3.6.1.4.1.14179.2.1.6.1.26.3.224.47.170.54.38 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.226.83.158.128.186 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.3.226.102.17.17.224 = INTEGER: 24
iso.3.6.1.4.1.14179.2.1.6.1.26.3.227.157.20.64.15 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.230.122.149.75.57 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.3.231.5.78.132.1 = INTEGER: 31
iso.3.6.1.4.1.14179.2.1.6.1.26.3.231.153.189.230.189 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.3.231.192.109.175.239 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.3.233.128.158.208.201 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.3.236.233.211.18.49 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.237.179.119.3.148 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.3.237.210.210.62.61 = INTEGER: 28
iso.3.6.1.4.1.14179.2.1.6.1.26.3.238.13.93.102.10 = INTEGER: 15
iso.3.6.1.4.1.14179.2.1.6.1.26.3.239.158.251.203.65 = INTEGER: 25
iso.3.6.1.4.1.14179.2.1.6.1.26.3.243.84.142.208.208 = INTEGER: 23
iso.3.6.1.4.1.14179.2.1.6.1.26.3.245.244.177.61.53 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.3.248.215.138.106.244 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.3.250.70.170.63.214 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.3.251.48.38.158.57 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.3.252.58.58.212.187 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.3.252.62.147.108.102 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.3.254.124.123.18.178 = INTEGER: 38
iso.3.6.1.4.1.14179.2.1.6.1.26.5.36.252.212.12.140 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.5.45.143.172.48.58 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.5.45.254.163.101.198 = INTEGER: 31
iso.3.6.1.4.1.14179.2.1.6.1.26.5.45.254.221.145.11 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.5.67.16.81.232.16 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.5.67.16.105.39.59 = INTEGER: 25
iso.3.6.1.4.1.14179.2.1.6.1.26.5.128.207.37.6.73 = INTEGER: 39
iso.3.6.1.4.1.14179.2.1.6.1.26.5.128.207.51.45.201 = INTEGER: 26
iso.3.6.1.4.1.14179.2.1.6.1.26.5.128.207.113.181.33 = INTEGER: 48
iso.3.6.1.4.1.14179.2.1.6.1.26.5.128.207.164.110.13 = INTEGER: 27
iso.3.6.1.4.1.14179.2.1.6.1.26.5.155.147.62.251.101 = INTEGER: 15
iso.3.6.1.4.1.14179.2.1.6.1.26.5.155.147.63.94.79 = INTEGER: 25
iso.3.6.1.4.1.14179.2.1.6.1.26.5.155.147.69.25.94 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.5.155.147.69.127.42 = INTEGER: 56
iso.3.6.1.4.1.14179.2.1.6.1.26.5.155.147.82.105.141 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.5.155.147.227.72.108 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.5.163.43.158.48.30 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.81.96.90 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.91.45.11 = INTEGER: 28
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.93.41.244 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.93.128.6 = INTEGER: 20
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.121.162.255 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.136.133.108 = INTEGER: 30
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.146.157.199 = INTEGER: 45
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.146.231.15 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.169.61.167 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.5.170.158.176.51.95 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.5.172.28.1.122.126 = INTEGER: 32
iso.3.6.1.4.1.14179.2.1.6.1.26.5.174.89.146.230.176 = INTEGER: 26
iso.3.6.1.4.1.14179.2.1.6.1.26.5.175.109.42.14.90 = INTEGER: 35
iso.3.6.1.4.1.14179.2.1.6.1.26.5.175.109.43.21.117 = INTEGER: 30
iso.3.6.1.4.1.14179.2.1.6.1.26.5.175.109.43.22.186 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.5.175.109.44.125.218 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.5.175.109.249.120.244 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.5.177.219.231.126.81 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.39.247.93 = INTEGER: 44
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.73.99.149 = INTEGER: 30
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.87.183.171 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.95.122.177 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.168.104.71 = INTEGER: 46
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.180.54.155 = INTEGER: 37
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.180.250.99 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.191.28.201 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.5.208.181.194.0.93 = INTEGER: 42
iso.3.6.1.4.1.14179.2.1.6.1.26.5.212.250.41.237.194 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.5.223.98.114.64.214 = INTEGER: 43
iso.3.6.1.4.1.14179.2.1.6.1.26.5.223.98.114.237.157 = INTEGER: 29
iso.3.6.1.4.1.14179.2.1.6.1.26.5.223.98.114.249.84 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.5.223.98.116.56.151 = INTEGER: 21
iso.3.6.1.4.1.14179.2.1.6.1.26.5.239.242.227.19.98 = INTEGER: 17
iso.3.6.1.4.1.14179.2.1.6.1.26.7.1.183.132.143.17 = INTEGER: 15
iso.3.6.1.4.1.14179.2.1.6.1.26.7.1.253.137.193.162 = INTEGER: 40
iso.3.6.1.4.1.14179.2.1.6.1.26.7.3.142.177.115.169 = INTEGER: 19
iso.3.6.1.4.1.14179.2.1.6.1.26.7.3.236.211.81.13 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.7.5.73.252.208.120 = INTEGER: 41
iso.3.6.1.4.1.14179.2.1.6.1.26.7.6.81.84.130.182 = INTEGER: 28
iso.3.6.1.4.1.14179.2.1.6.1.26.7.6.214.211.154.234 = INTEGER: 47
iso.3.6.1.4.1.14179.2.1.6.1.26.7.9.242.114.162.10 = INTEGER: 36
iso.3.6.1.4.1.14179.2.1.6.1.26.7.12.225.192.116.177 = INTEGER: 34
iso.3.6.1.4.1.14179.2.1.6.1.26.7.13.15.149.121.2 = INTEGER: 33
iso.3.6.1.4.1.14179.2.1.6.1.26.7.18.8.229.238.82 = INTEGER: 14
