Timestamp,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,name_ap,class
1709661310.9910815,47500f85e0509250be4c9e4f2e9436ee7db1da60a1331510eb207e8f74e63185,4abd102d8721de25285b3de4e4133ba1a035343eb75a2dd4467a34080ca4a090,polito.it,-55.0,37.0,899651414.0,1881064620,AP-DISMIC25,Staff
1709661310.9910815,48085dff0781d959a45f21f61470e1321d7d30d0ab8d39a176dc172c0e8455b6,adced1a4e74d75ce91b22566779900d0d3e054632a8ffee05238139e75b9048b,studenti.polito.it,-43.0,51.0,4045428.0,1276281,AP-AULA17A-01,Student
1709661310.9910815,b782d1b7d1cf2a14dec074625bfe2c537d3d41df3a33ffff971af2e1c0750415,4191140654d9d30d533dd602fc4b03681dd5fdbea2a7de898e27b309baf26d76,studenti.polito.it,-42.0,52.0,1072507750.0,27688894,AP-AULAR4B-01,Student
1709661310.9910815,9e187a01f2f81144bb8eac3c4a44b4711b374f51d070d3008aef0f72e06ccc36,b12c701c8d33da3fae3bd3ecb22b0a248e050e91abaa5eafad1256177a7c12e0,studenti.polito.it,-81.0,14.0,57967238.0,8500812,AP-RETTORATO-RETTORE,Student
1709661310.9910815,9411fa93ca767e548d8afba8f1988c38f8d988226dd95d8b2e8940797aa6a9e6,8b8993fb01fcb6dbb91e20a806bf70e09989604d01fb870c33ae1764672ab87f,studenti.polito.it,-75.0,12.0,72578161.0,18168836,AP-DIATI0-01,Student
1709661310.9910815,2278b1b61d5d08e7d8f0b0efa514d3bbc9ddc7486019bb65ce670262d016f4cf,e97b29c847d314cff5255c0013e0f5d14f3310e7601ecd8d2ad2c9a9e212c798,polito.it,-76.0,20.0,9954672.0,6833510,AP-AULA13S-01,Staff
1709661310.9910815,d28b62303fb5ed4c4a527bf620d6aa80dc41d5ef320ba4a7a8e999d3a8aefe77,8ca7a5194a21c0f7496317670670bc9d89beb05eefffacf6725788ec9ae76371,studenti.polito.it,-70.0,23.0,539834807.0,37247389,AP-AULA1I-02,Student
1709661310.9910815,cc0a6d408ebf2293b2dca3c4956461ebf7c77c3fdad844ec1365bf942c7dee1c,bebe70dbe905cfa4a75a5c0827ece3e9b9a73c202c71102efdc8978ef056d9be,studenti.polito.it,-65.0,18.0,1028977.0,592362,AP-UFFPOSTA,Student
1709661310.9910815,d84fa5aae24c631673e62834537f48de4cdb9b03896ac45cb977f06a8414b5b9,7e575e5276600b3686f45e9b70263b4a55b296d76cf111a02133831b8375eaa6,studenti.polito.it,-65.0,28.0,2926474.0,662707,AP-AULA4D-01,Student
1709661310.9910815,778f9ca807741c8ccb9bfe47a6893761002da4132d58ffa666ceaa8dc616b50d,deb622b51dd30add03d896420d84aef0c4e0db38538dff388a114ca24175b39d,polito.it,-46.0,42.0,27210778.0,4556340,AP-AULA13S-02,Staff
1709661310.9910815,69d42a01dde999160c26cef6d91cb96def0b0986c6ba70b6564344a972226b6d,b7640d0f8411aac6822e075f79626d90ef0ecfc3218e24afe52b3b19beecf195,studenti.polito.it,-63.0,31.0,46330288.0,4697882,AP-AULA7-01,Student
1709661310.9910815,4e4a09e47450dbe221f162038bc1d1ea945aec3a185845ea77b4d5aad86ddec9,c0f7c40cd7d7193c7f2c34f3020090eafa4fa5be520362a0f6cdab25df430a36,polito.it,-68.0,29.0,4486632318.0,73470157191,AP-DENER06,Staff
1709661310.9910815,86dc0f7c46d0baeb1172acb4f55297aa9239f9b07f9d5bf14c6ef14a9806ba2f,93a498c68eb0e444d696af81895dd69bf68e9b1e2edbfcadcc1b201b00359c1a,studenti.polito.it,-56.0,43.0,382237220.0,8648150,AP-AULA3P-01,Student
1709661310.9910815,5aeaef077141d41afbd459b6b026d5c417238df9b47444adce61fb8cb23de9ea,f6396b1cc9c0052880c41631175f7fb6600984d8f1241fdbe6c0afb363d6ffe8,studenti.polito.it,-63.0,31.0,2338338020.0,51349590,AP-GESD2-05,Student
1709661310.9910815,ec14b789f8aa508a9251037856a1ba03d2c21d58af9b19d0cdca9ea6729bf23a,212d3a4e6fbbf0e675ae722a96ff544fea9ed6f14f9b5189f95a164ca82cdc47,studenti.polito.it,-41.0,45.0,142066716.0,12236944,AP-AULA10D-01,Student
1709661310.9910815,81431c58cddb4eec503a2c56b3cca560a3d915b0f52117b5a67bc304f84390fb,1035a3683250936bde020fb901cd83bd50b84cea5fcf88996cee976ccc4a57a0,studenti.polito.it,-50.0,45.0,391241327.0,28834023,AP-LING-AULA201,Student
1709661310.9910815,cec4939fad63588fc2cb65c990714cdeceffec54291d6bb4afd4ab4c3e55798b,6065bf4135f902a2d569ccd3d47b8b1a41b4e600476dda8d0b915e7d655f85f0,studenti.polito.it,-58.0,34.0,45654630.0,1944655,AP-INGCINEMA-02,Student
1709661310.9910815,c76342edb4a046f0e8c46400a3ac6ba03173060ce9e622026747d6f8032eee1c,d57361d8caf9a1938e4565544a84a380ea037ad4088528efcf5d38406ab8eaf4,polito.it,-67.0,31.0,60427288.0,5000875,AP-VALE-COLONNE-01,Staff
1709661310.9910815,7496398bcbd613a4080b9e9972c3fea1b021cb9887ba6ac4d6dbe8d604d81346,4694a650e6ee0166dacb0572b3b48832d43bf00093dbf5d5b979ff566108b581,studenti.polito.it,-56.0,12.0,654475.0,477412,AP-DITIC03,Student
1709661310.9910815,2fc1646c588fd5be1e14d12437683d427b35c6c559b8907cfbff1ed31d1f20e5,13bc9de406d8ebbc4885d5e54b6a62a6b740b8e9a7064cac24ae27254a9e00e4,studenti.polito.it,-49.0,43.0,24594342.0,2591318,AP-AULA12D-02,Student
1709661310.9910815,8b233c4a83540c2d2a64df4653b36239dff6ff0f74dfc5c164caf8efe0cffe97,3dc8077b8c0aa9519ae46e9c8e85ee41641111f292c69b4cf6bd07c13bb6d951,studenti.polito.it,-60.0,33.0,106542047.0,13291897,AP-AULA3I-02,Student
1709661310.9910815,6fc3a95fae57aa3c346338b99614661bfc48d2de4972633deea9ebb19838037f,6599266202bc4f2be62d8631bf2330b2da12f42b6011fc4bc202ccd3f04429b6,studenti.polito.it,-84.0,9.0,50129781.0,254596091,AP-CIT-DET3-03,Student
1709661310.9910815,4915a28329c6c75afb41ef758acbba2d9a53b4802d53fca4a5ee91a0dfbe8552,333e3d056506c58a6c10ad013ad9557a9c296bb24bc77d205573fb67643e16b2,studenti.polito.it,-75.0,17.0,35820241.0,5813308,AP-AULA1I-01,Student
1709661310.9910815,a8f77b3e9ebc0e772e718fd96e7c1bbadb3c305d94345106251c332035f43036,,,,34.0,0.0,0,AP-LAIB4-02,Unknown
1709661310.9910815,926fcf54a1061625f6af11f8f89b4f6d337f1eb2546707ca631f1daea84ae442,7e9935c68fd253ae1be630a994e11e277f40975bc7239ddc35be3c974b542350,studenti.polito.it,-58.0,34.0,5607226.0,24463532,AP-INGCINEMA-03,Student
1709661310.9910815,29f552c577802bd4535bb8391814383aa63da2ad1237287b2313635dfec0f939,4e38b1b6c8f4a196c5f3bd91a01f091d394f657d025ea70db31b26fef181d70a,polito.it,-81.0,2.0,87695344.0,3865870,AP-VALE-LOGI-1,Staff
1709661310.9910815,762f3b17b5baff17f445b443071f21e88119955c379f4da32e06df8a5ade386b,f8b37e04aede4a85420ea7fe35582fe5f6fcea18109b0ca2bb43a4ac49907f8a,studenti.polito.it,-92.0,5.0,12467452.0,14719907,AP-RETTORATO-RETTORE,Student
1709661310.9910815,0df62b94efb8aebbf25630134138b80ec8d2a6b589f4344488bebbb757d036a5,e56bd74a398bf22f9e207ac594c0e60e11e3df788b8d624a28871573237dedb5,studenti.polito.it,-78.0,9.0,34493853.0,5843692,AP-INGCINEMA-03,Student
1709661310.9910815,43eae7c0990989ff9ee0581589771396e54eef4249ddfca8973a84db960bd866,1270682a87d987d23b894d282a76ffc12621310963c5476c507448ece2e1aa2c,studenti.polito.it,-51.0,49.0,100967115.0,4838176,AP-CORTILE-02,Student
1709661310.9910815,c2396004be722664cae1ca7e3287d51b3c7215b5e07c6df943f0ca5a4341616f,9fb66593bfe229fe4bccaee8a0776a40fbc1a8728d6d6e24a44be57845b430cb,polito.it,-67.0,27.0,23994762.0,5783643,AP-DIMEC12,Staff
1709661310.9910815,ae96defc4fd51e02ae01c7cd2a4e0a17e35542473512a4ed0eeba9a2b7e374d0,,,,24.0,6778.0,883,AP-BARDENISE-1E-01,Unknown
1709661310.9910815,9fc7357ceff66eeaf379b01c9b9717a8619775c0608eb98d41ab59d40e4afc5e,dca24e8bb75898572110c7a51185cc1085e3712e1079e1fc489727090486de20,studenti.polito.it,-51.0,43.0,1316016.0,17150285,AP-AULA19A-02,Student
1709661310.9910815,e995c5417f9005bad72f02aa1a7067a61aeac21234ed2e5bc71820e83ca76aed,cdcdc12c1c141c000ae373f230306d0ab6ce1c65441f2a8b82bace87536f4762,studenti.polito.it,-53.0,39.0,6955318.0,94280030,AP-AULA11T-01,Student
1709661310.9910815,ed300e6c63558ec1614ccb262d55539599f73bfa4a280d5d08dffd882f48e16c,28b559afec4fde60086d0510be78e7094ff0b37e070528e5d96a364325e10582,studenti.polito.it,-54.0,38.0,2219268.0,1832733,AP-AULA9I-01,Student
1709661310.9910815,c00605a039cc80714a26d8feeee6d369025a2492deabf684960a5d974c55aa88,f184b4f0f6b47c8955be71faba9f48d14213bafa895373587908ac70b7271e81,studenti.polito.it,-55.0,34.0,4900576.0,688910,AP-AULA10D-02,Student
1709661310.9910815,70e2370143cfc75022b96113dc82c8648a0b26f52182caffa3eac1b96f3a6d25,83a5fc0745f8c6241f8eaf71f53f460ed7625d0f6a648d05c13c9ca5646d2a76,studenti.polito.it,-51.0,38.0,850155.0,385872,AP-AULA13S-02,Student
1709661310.9910815,370e7edd23c43090c968cd60e7c9d484203a4b1ab1e529e7fdf64d3ac82f8554,3a8a7dcd53bc5f157351255549aff03b02c39fa443298826a1fc62379727315e,studenti.polito.it,-57.0,36.0,81520401.0,46865508,AP-TRIN-02,Student
1709661310.9910815,9d8e5b6f3e01ed1c278ebf9956a2406e9b671c655e00555a0d6a052ed4521058,9d42c0992539d46801570a4230c062b8f1f10a41c20d468bbbac537de375eafc,studenti.polito.it,-57.0,36.0,19859795.0,19410591,AP-AULA4D-01,Student
1709661310.9910815,39ed401868c60f442db4344ed450d864d3687dc32d3ce757c13d34ab4732406a,765dd9045a87c3b2bac3cd31b3d3be2b555ead8b5bedc14efb355ee48666c094,tuni.fi,-85.0,3.0,340226.0,181948,AP-RETTORATO-RETTORE,External
1709661310.9910815,52b1464256cd7f447c76878e2cdf54cf5892e31932865b53e3a5fc4da003cff0,8af944749f391c203829d5c1ac5d4fbd785d207d573547972d93c892368203d0,studenti.polito.it,-40.0,52.0,23961147.0,30963230,AP-AULA10D-02,Student
1709661310.9910815,ca475d7fb1dd74ea8dc7343f807645c15c3d69fd2acd9f90000c93b69a8e634d,53e21579bff4f23980a9a7f8756656c69e59b8a2fd653d3b62c205e85a1951fd,studenti.polito.it,-84.0,6.0,818601237.0,30903709,AP-TRIN-02,Student
1709661310.9910815,818442359b37af8e72362c797662bea8eabc45099c45a36812946f19494ef21b,4a5756a59e77f3fc29e014e0edf5b3ed584c1fc6e2488aeefc84b1efaaf8b699,studenti.polito.it,-54.0,39.0,228384.0,108130,AP-LING-AULA302-1,Student
1709661310.9910815,d6695ffec0be616877cb364d93c596bb473cf8360ce3feaf5b476432f9f2883c,b6985a508e10a993b0dcdffadea50d4519d98799df49cd197438482e41ba2f41,studenti.polito.it,-55.0,34.0,7275686.0,3074887,AP-VALE-DIST-10,Student
1709661310.9910815,439acd088d8da890e3623922a569b8db642dcd32ab1308a3493f88a2ab86f0a1,6599266202bc4f2be62d8631bf2330b2da12f42b6011fc4bc202ccd3f04429b6,studenti.polito.it,-82.0,11.0,51288154.0,13190692,AP-AULA2T-03,Student
1709661310.9910815,36742d2b73ae463db697e5f6fc358431236ce140f44383fc5675ecdcd4296a23,01ad35dfe30eb7f16bfea2b61e0bdf00c7178a2c7fecac9091fa6747425bf078,studenti.polito.it,-55.0,37.0,281273.0,171964,AP-DIMEC14,Student
1709661310.9910815,3b7b24d34cedd5252578ea9ac9e3e007a373ca9a0b0979701d9af61bda1b3994,32427b971d43bfc445ab7b8151d687c95251e695855698d5c13922875e8aade8,studenti.polito.it,-46.0,44.0,226191271.0,617008787,AP-INGCINEMA-01,Student
1709661310.9910815,ccfc662911c02e95d83d270b51de6495b7ede4fdaf50504bcd18380c2601042a,6d7192b0f3cc2f9e848ed71a372a9850e34d9c226a8d86744e6811be2d6c89cb,studenti.polito.it,-78.0,9.0,417283247.0,38279902,AP-COV-C3B-XP03-18,Student
1709661310.9910815,b54ac6be8047caa6fd12885d4fe03d68ddd2a1a94ff49f083170f40a183268a7,9a8a67d952237690472673011ebe46572166a75611dc619308c7b2fad902366c,studenti.polito.it,-74.0,17.0,111449426.0,16650212,AP-AULA8C-02,Student
1709661310.9910815,a5964af2995f9c0b7b4b354afe6e7501cf638181ccf8c34c48fe1a5ccc7ce212,6d8371f88ec3f232e415a0198c9ec62441c44c36b06c6a5dcae3b1ad3a391580,studenti.polito.it,-70.0,22.0,57463912.0,3071567,AP-AULA3P-03,Student
1709661310.9910815,908ffe44e1aa94c1be9877868fac7849bb95e4d6a9fa2df7c46bdf597e5eddad,3619a6b204ca153b77d84d0a4d432b19404427a5620e4fb2523b51138786ff56,polito.it,-63.0,30.0,63962306.0,9306065,AP-VALE-MN1-03,Staff
1709661310.9910815,35fb1c3a5eb96d8436dc678a98b7b97ed70693d6938145eedfba98e823b9506a,143e50631a471da7df48277afec63cbfae9be0220c79a17ca8dad553270f8fc7,studenti.polito.it,-61.0,33.0,20621035.0,2357603,AP-UFFPOSTA,Student
1709661310.9910815,a1ea3b135af5ee816811fe4aac1e1152be1af9dc97a0b328f63947d166dc174e,ebbe3c83a5e1d23e72ce25ab11695c0af5a7aa48898d9df9bd0c386dc20c1376,polito.it,-44.0,47.0,13196916.0,985670,AP-DIMAT07,Staff
1709661310.9910815,afdc052d40950ee76c95970fbe7a11e4128841566bb7e1c49d690a7266b76635,f60c566a09abed029124195d6c334a532ff6934b459cf10f65704a53fa8e8930,studenti.polito.it,-57.0,34.0,341533.0,243698,AP-COV-C3A-XP03-11,Student
1709661310.9910815,7f2ba7674c4a49286650002f284f439fd23af202d465b9dd860a61cb2472ab83,d288fe93f713a9ee7549bdaa96f425e82f5a12f8dc518598daea7d3b505bd9ca,studenti.polito.it,-85.0,10.0,72690671.0,4386197,AP-EXREALEMUTUA-R2A-P0,Student
1709661310.9910815,f66feecb9746fa414701d0d7adb6c751f5d995b44fb94c62a2d98a9998a766b5,92cfd69d9dfb2f72f7ef3ecca635744ca9add786d09f6cacb3b722c4925e2522,studenti.polito.it,-60.0,31.0,283296852.0,20975113,AP-AULA5I-02,Student
1709661310.9910815,8f8d351437043cb4b45a3120e37ea99ff6ccb47b4c3e947b0fa03e5c47b85987,c9afa3d9506463b04c668e29ea64dc0c3a1a87430b2d963c01543a9d751e94a1,polito.it,-55.0,35.0,704896676.0,228240767,AP-CIT-DET4-04,Staff
1709661310.9910815,a7bb938cbe22dbdab62f35046ea3ece68089b29fc65accc3043fff64fa920808,4f58bf4f03e52e124ed691be0a873574a576989ddd69f248175ed972b482f9c0,studenti.polito.it,-67.0,19.0,39702387.0,3162860,AP-AULA8C-01,Student
1709661310.9910815,64f5cb980d8a32d878a7623fc5872185539fbefaba17df36431aa2fa920172cc,fb25cffb1eea73cba0ca943fc068a8bb44e265aaa3db74e23b872f71a9f2ad21,studenti.polito.it,-79.0,14.0,34392547.0,167412488,AP-CORTILE-03,Student
1709661310.9910815,9d6780b3caece745e4ddcbeb88a54244204f9de1bdfdd6a125c93c80db3e61ca,,,,31.0,6988.0,914,AP-AULA4D-02,Unknown
1709661310.9910815,740565667e2fa33eb8c7609a20bb9848110477192a02d59fbe42f4e445a179c2,362604f6a90ff9f6c41bcf2bd0637c5d8517cbcd61203a3a995af8ce008d249a,studenti.polito.it,-55.0,36.0,47122669.0,3516859,AP-AULA9I-02,Student
1709661310.9910815,07922e06aa0982507ed08dd3fc9f360a5c3461073268efbb279b1ce5e4da68f6,2b8e9a11906db1e5231c2cec3de3ad7dd31d60533ac07361a0a574cc25480bb6,studenti.polito.it,-63.0,30.0,488094.0,254712,AP-AULA13S-01,Student
1709661310.9910815,c33a230532b6fac6d1f15db0b9ab86d3560f3f8e0f89ede10225856b1bc80a78,a5848fa174ab5a77c1540d212b2956e40386b3b82991a330cf6966ec27250f19,studenti.polito.it,-53.0,40.0,77538710.0,8540857,AP-INGCINEMA-02,Student
1709661310.9910815,9642260106361b61ac2862cf2277e2ad16ace3f2b817fe2e0312acc8d46cb543,300b324a3872ab88def914ffffaaf866b296837fc50388bfe81af7e7227bee5b,studenti.polito.it,-72.0,22.0,226675679.0,87627889,AP-AULA2I-01,Student
1709661310.9910815,d206b4047e9762c3737b06e91eb17cd0514ec3bcbcca4bac97e9e6d1284d1910,39eeef15fa8eab3939467686d9dd9bec17022e5ebc3bee6a2df39475f15136a5,studenti.polito.it,-58.0,37.0,151460135.0,19419653,AP-BCI-05,Student
1709661310.9910815,be11fb61db8d8969e654e6d2d7a3e5672d91ec9fd1a5aa4337d09748d1c41771,75c418da048fca4164bb8f5851963d5a153f242a386e203dc4a7d5a1780a49fd,polito.it,-65.0,23.0,52755374.0,3625407,AP-DAUIN01,Staff
1709661310.9910815,b16717ad96eb9d73f1272d45e266edb782b836f0a89eb56afe50c0d184102fe9,3e30d62fdf04cfb8b6ee32644b31c3aaa4362cb2d8e0eadf57d8e02f3ff2eae7,polito.it,-54.0,34.0,301914266.0,32175013,AP-VALE-BCA-01,Staff
1709661310.9910815,828a3af69ab70460e74c88f817a0e4f358674dd7fa343ea1b1e8ff82217ed30e,ab25752f2bafdd135570b7d77212e3540af36b9b8511965797517862e48baf1e,polito.it,-36.0,54.0,493128106.0,75752871,AP-DIMEC18,Staff
1709661310.9910815,7a05b7d9302fb33e318a9e67e5abd36a99aa8c6c1153e4d735a71e97cd2397c4,5b778f986094d6f350b68a3ca3d0d428799f581bbc10a966df2ac1451aa975d6,studenti.polito.it,-50.0,43.0,9536333.0,772606,AP-COV-C3A-XP03-11,Student
1709661310.9910815,6399d5969ec234fc8bf1185cf8a828d3e911cc4e6548d486cbe2d96035dda496,695e03796d7841d8265750e6144e5d0b8359fcfa402bb8449bf54551ec7c1d45,studenti.polito.it,-56.0,37.0,2632108.0,706118,AP-AULA6N-01,Student
1709661310.9910815,364e607ec3f5231b78e407a92d1c74ab5e4171815224a97381d968f4e18df6c7,cc28c17abab8ac1a3e4dea57768a25f75903471939a0f278b57f903706b3baf7,studenti.polito.it,-60.0,31.0,2567309.0,990218,AP-AULA11T-01,Student
1709661310.9910815,646335efa6e78ff828f6ba643d1b1013868c4c9bb604c0e8d37659c8480852b3,195be1c159ac7f9db6e3c3e4c4ef2aec7c588a87c26197cc3a5c318cde1aa599,polito.it,-69.0,30.0,455353.0,209458,AP-DITAG04,Staff
1709661310.9910815,51176520ed6986f1155dec860a7f4552dd95a59fa7bc2c2683b0ffd7df274257,a2e8ab739831787b61050e01c36201307012e57d501f823b0ddceb21b540fab7,studenti.polito.it,-56.0,36.0,3696880.0,1591042,AP-AULA7T-01,Student
1709661310.9910815,fa79547566ce443aed55b09e976096499eb371e6d80c4c07cd75529b0161bebf,b2f4e795f66055e6a51deadbdbda03e2ccf2fff224b9e76eb36d1f231f9d86b3,polito.it,-78.0,17.0,12387244.0,1293409,AP-AULA11-13,Staff
1709661310.9910815,af78a89392354a99fb6a7e4669e832d53e1e471c5e8b9d15e25e56992fefbfaa,d025022fa10c4aa6004841b6514c2be50db8e79a7af6f29f2fd3a48529f20a58,unito.it,-66.0,26.0,389783491.0,34688827,AP-COV-C3B-XP03-05,External
1709661310.9910815,b498fcb663b5bb2af731129550f41ad9d5ed471e97f6ba7045165116b3f6cc8e,6347a099ee2c145fb11ce77d4062675bca4076e5866646db42b2b19754575129,studenti.polito.it,-79.0,11.0,557632723.0,47213930,AP-CIT-DAUIN2-01,Student
1709661310.9910815,699cdefc63e1c41d20f3e8e6a2cf0f82c3d808e321992268f0de1a1214742bef,d858c2ffd60d223d0450d218223419bcd40be25d009411e8a3e7c41e6a0e9a4e,polito.it,-82.0,14.0,37963.0,46987,AP-DISMIC19,Staff
1709661310.9910815,198c53525bb1d7032c93889410fd4c5430c92df712f368bbbef95ddec75ade5c,8a16d0e9fbdac307f4fb0add1ff3500fe07d026b82163c3f6c09b0570103dc37,studenti.polito.it,-90.0,4.0,93581.0,70821,AP-ACQUARIO,Student
1709661310.9910815,59d99880e27260ecdaf1302b837f95b9b74a9cc12904e865c527a700d89fd6dd,ba545d006c115d0c35fc61227d10dba71195c284c114869dfd570546f84f9c5f,studenti.polito.it,-48.0,50.0,7158263.0,13153054,AP-PERUCCA-02,Student
1709661310.9910815,4afb24fb1791b6fab478074e7c1fc553b6a12716974bfb720ccf8e18fe8c4d3d,ab7d218231d85f9ef47bfd56bf82f76f2b43fb6692db2973602310b76c628699,studenti.polito.it,-90.0,3.0,32804845.0,347699420,AP-AULA11I-02,Student
1709661310.9910815,cea854893879f129f17d1d0fb11dfa930d5ad67ce9984d9ed3e7adf2417b9b1e,67a6a1049a4872d7df01a52a33a820681e50fbd53e839e74a822a63ede9d961c,edu.unito.it,-44.0,52.0,57414688.0,158337663,AP-AULASTUDIOR2-02,External
1709661310.9910815,8639ca8246e05413f33f46263d3936c6a3e879b842297e84f01688a59c081434,491753711daa6975ec036306f5e180bfb8ee1f100d66c574655bbc33ff60143c,studenti.polito.it,-53.0,43.0,86385833.0,13351195,AP-AULAR2-02,Student
1709661310.9910815,0c3ca420fde5ececc2fca281c414d3aa96803bca62a6180cdd7c2063d6b5fd30,71fb5ad9b77874a29858470e7b7504381adc30488c030340762eec54e7a4f0a5,studenti.polito.it,-49.0,45.0,27646625.0,8948855,AP-AULA11I-01,Student
1709661310.9910815,5567af5921608ed2aada97a8d1260fb592fe4d44a18913a9f4d7b084c34065b8,ff61d18e1c78828a839a8ff783226ec7a6af8605b74c77deb6e5fd8752f61f72,studenti.polito.it,-62.0,32.0,739450737.0,27250401,AP-MIND4LAB-SN-XS01-03,Student
1709661310.9910815,ad7cb76976d93d4731f61714d5553849154b7e3a10125a2639f9e798ebfc555a,,,,32.0,20376.0,2337,AP-AULA2P-01,Unknown
1709661310.9910815,ec3b6581b103ccfa571c31ecd3d6102efce7d7bf455bf4fc6fe3ea44aa3cd73d,e045ed2a3ab96f145035a422130e6aff85991c39092c8d26571fcf83fb5120d2,studenti.polito.it,-86.0,8.0,269503132.0,11285302,AP-RETTORATO-CDA,Student
1709661310.9910815,27c5e2f09b7a744844621e4cb175541a053c7037c55dbd221154fd8449d1b0c2,75e94b36856e438326e63f72650e405814f59e37dd91aacf0b84735f95e180ca,studenti.polito.it,-60.0,29.0,1306892388.0,261809194,AP-INGCINEMA-03,Student
1709661310.9910815,1e69bd732e30d89a9165b90ccf8125f135eae20e3bc779bccdc7fa5192130213,42c53f796634476f615496977055584d46c458c6a132bb48a3c1c6d226630946,studenti.polito.it,-88.0,5.0,327353548.0,165727274,AP-DISMIC04,Student
1709661310.9910815,660f0cabe35e8c9b9ebf0da0f11442752d62c96be32819d00763297fb7b68463,ab73172c70d4bcfb7894a7af10fed335b8c4c7abb5c516ad4ead19ae3cc2a517,studenti.polito.it,-57.0,37.0,33187778.0,2769241,AP-INGCINEMA-02,Student
1709661310.9910815,caaea9502057b561c7b84c414e20f1fb01fac266eea7974f11dde8ea35b7cc18,f184b4f0f6b47c8955be71faba9f48d14213bafa895373587908ac70b7271e81,studenti.polito.it,-55.0,38.0,90778431.0,9016730,AP-AULA10D-02,Student
1709661310.9910815,073ae0c960e4b5b8a2c0ea3e6c060e8be118c88668d485cd879ccd4b6bac0806,fe67f00a0b3bd29b39bb4d9d93e439e62fa82127303251b6e54f62a7c1e3dabd,studenti.polito.it,-60.0,33.0,35143138.0,3932041,AP-AULA1S-02,Student
1709661310.9910815,059d047968eb0d549d42045aa77435719d837134a24b159d3b03a056b1553e56,6a05db02edacd6293663b4241c8d9d075ef8cda1a6b1f44bd0b138bb3b91a42a,studenti.polito.it,-66.0,26.0,2163609.0,856076,AP-DIMAT010,Student
1709661310.9910815,39812f0b4e36e63b208c29ab892ddabb3254c72e9a7041ddf55c1fb38ed94b59,667cc35e28c48ed1aa85e12d04fec70b3bd9db58d9e1c802e0f314d9c8f3c24e,studenti.polito.it,-66.0,25.0,60752664.0,7074276,AP-GESD2-04,Student
1709661310.9910815,f8ce753d58bae16b66c5235f41ae079d441827dc908dc418027748d7995bf29b,ef927d0e6f2f452ef4e017b613688c4fae4efc3f3c50b57bbfe87f0f9d9661e1,studenti.polito.it,-55.0,38.0,124639934.0,6907897,AP-LING-AULA302-1,Student
1709661310.9910815,427a5b2ecfce8bd3d1be9b07fceb28c5c4b9cff72daac3015b902a5f4f823563,deac88d050f32ab2f4edc21ae2c08315f0421815ed5f17bee8f5f4612475007b,studenti.polito.it,-64.0,24.0,2375904.0,425055,AP-INGCINEMA-03,Student
