,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,name_ap,class
14,41ea08e1017233d64467382ed519e06a6a80e5eea41ab0b7ed00d38001b41be3,650eba85d13a8ace2c82603b10d4388c95101e6abc59cf954fa66abb68f13c40,studenti.polito.it,-50.0,41.0,225395068.0,34578661,AP-SETTE-AULA01AM,Student
15,61fe077a6245642617af1e7d55034339bac5fd83f1855a5b6274028fc6215b1b,66d221569db05a8e98425c43cfb93a891598d1fb7beac5411c2c6c4a33139e36,studenti.polito.it,-43.0,51.0,2263798405.0,50365558,AP-BCI-TZ-03,Student
16,e48a1666df373d9f9d896ab3b1fb7f1e90f2e3535716db1fa0aa17e8739854e2,9172e4b6d9177452ed6277cf905564726fbcf9749937fc8c9f20c91d6e38f2eb,polito.it,-58.0,23.0,475188187.0,49449323,,Staff
17,e29caa95c8214ef333eab5b083513ca2df69c252c0267d58a0d1e0e01af5f599,1701b055d5dcc83b9956b0c7c89c16e66c4592d6f49b3dd38785c5124e869b8d,polito.it,-78.0,15.0,406855931.0,184737434,AP-VALE-BCA-03,Staff
18,13feb50eb323d8650a4740ec12d9a73341ea17dcdd4e06170fb581bd8b53cf67,31e6cb3bab6b6d803e1be1b6e5b083cf0c1a7ef539d2f8b759e61145a71e9fd3,polito.it,-64.0,35.0,237707333.0,34969437,AP-RETTORATO-CDA,Staff
19,d4e7d2575fd4bd42a0831baadf060f5eb3c05b3e77b71fb08c6a23198975d934,3ec089d9e7ece48271d8644431c53296170df961b592f64876f87abe1ad5e21e,polito.it,-60.0,35.0,130644900.0,88864478,AP-VERRES03,Staff
20,f07dacaa45d6ef5159d88fac13619c74532b950714e0fbfe36cb6d0e6d63b642,5c00593ef829eceed4e6aa6354e33d219f7e7716eaa49af9ad586ba40a7c7f28,polito.it,-75.0,18.0,1611041178.0,189739972,AP-AULA-DENINA,Staff
21,713000fed0935fdf9a1741fcee941a5b0ebb2a23b3e052ea3ed8ebe767877835,ff34ccd3322e43cff8d1f04ee365bed0e01a390d0fb08dc37ca63cd7e65cc259,studenti.polito.it,-43.0,51.0,18321165.0,2996228,AP-AULA14-01,Student
22,76c27d180b944219fc0ec4b8903a3a61cdae446ca55fe38ff353930d8725a99b,24e3b4d94b0bd5a0ca2d3d6fac90cdda09e7864cc7d22dd7221e4f8d1d033152,polito.it,-61.0,31.0,3784331008.0,55656006,AP-DISMIC29,Staff
23,554d3aa33889bd86945b0ee7cc9cbd2b0e49734718b68de9206766f0be5d7389,abd32e5ac4db342da2114a7654a3afe957fb48ff9f2c82e25bbad393d90eed04,polito.it,-55.0,34.0,221843287.0,8847143,AP-DISMIC29,Staff
24,77e4f4046ea711ff228d957a9997b69996bb8f41e3858ac6421fbba569883757,a40ad38559d5a33a1ea0a49359a03513070260b7f9d20f51b3fa9581f727e126,studenti.polito.it,-53.0,42.0,163191240.0,70351350,AP-AULAR4-04,Student
25,56ddc2797b51ae9f872a1ee3ca6599a6c8735bf16b1dbfbc147bffde7daa1b5a,ade085a5ba4b719f8ce578aa10a193d9113d85570af68ccdcfcf166634ef2ddb,polito.it,-52.0,43.0,963645500.0,40844252,AP-DISMIC29,Staff
26,592bbacea958de3e32f6a840aab3c179c3ce0f528f16b600ed2536c4d351dfe8,f752bded36d0a229499fb7cf28de399010a45b2c20ec40bb9bdfbc4acbe9b691,studenti.polito.it,-55.0,37.0,605192277.0,30955133,AP-AULA9T-02,Student
27,4877fb6504e2324f98da9fca2f2376897d82362c3f8992dc527e2bb40d726e58,d2a1efdfa9466346e3575d450fa8963f8d06f6dfa9953080e0bbadfa4d852500,polito.it,-50.0,46.0,786186700.0,20415891,AP-AULA2-01,Staff
28,5db6a1c7a47787b5cc0546bc163b7757ff78aa4a228ca42dea79e9923c3597ee,6e19d38acacbe051153343a5be7cbb52ab5e322cee16fd0888700d162348fc25,polito.it,-50.0,44.0,31892311.0,5168414,AP-AULA29-05-OFF,Staff
29,df58843251b7f41e61adeb334a73c8f358b83987cb55b17b2e256c5d7118cd88,b7e7a41441d540299b7da30c77930d80366eca67aaab1ed794717895ef5f59cb,studenti.polito.it,-48.0,33.0,5718409.0,548714,AP-AULA7S-01,Student
30,a6ffdd74ccaf1d3f3eed808a8e689a199c0f4a35c44eb6c0b640b7fbd5d08391,038c8ac30d2cbabf74835cda7dd9ac5c3df322444d0f6b764be033bce7d1d208,polito.it,-52.0,35.0,973718.0,1153301,AP-LIV-LITA-01,Staff
31,24ac6d95a853d41eaf69ffcf1ccdbf4565758c81dfcd84c2a4fc0fefd5b5fece,dc1ed63d7de293b8c4e006158c743baa47f353a385df6fccd22a391c0798832a,polito.it,-68.0,26.0,5157260907.0,433988261,AP-LABDTTF,Staff
32,8c30cc2109261c84cab5011da5b0987c23822ef9a9d680e0bc3ef656a126a8bf,38af65cad90e7a02c83b5d82e7d099ea4262be14b0f32cbe5dfb7d6443939c72,studenti.polito.it,-66.0,26.0,846930671.0,108853488,AP-CIT-DET1-01,Student
33,d67fcd7e3db0ac40247432148be5419d2d03f153202e2e26313e674ab4c2d5b7,873221dad0869ef5534b62726ebbf76eb68a86218eb6e1b6ddae75b1271cbcda,studenti.polito.it,-47.0,46.0,139964824.0,654835264,AP-GESD2-05,Student
34,637cca2a1cba8f1d1573da36b369b14894464a56294ebbd9cc356e3fa1fd9df7,ba89a1f3dd76a10d6ac502da6823912e9e5c75401a066185e59ce182846b88d1,studenti.polito.it,-56.0,36.0,234450523.0,12608948,AP-SETTE-BAR,Student
35,24d6573e75a03003233a28e5a448efd38d23d19978fb90768562d9dfcafee228,d028dec59b2c302a06b3f8840f78f19a09233aecc8219909cdcd02055a52b3c7,studenti.polito.it,-39.0,53.0,57683240.0,48024207,AP-AULA1M-02,Student
36,75694d9907b126b4b856f7c580b7b037fe792096d0a18ab179e948c8031235c3,da26705473c7512722cfcd2d6fae418c03b025fc55e0728f81cf6e3dcebfb246,polito.it,-51.0,43.0,410657961.0,470931050,AP-DIMEC18,Staff
37,3e301173f8e1eaaa98eb80ccc083194c827af60c8a9dd76eaa6a6788bc299fd3,b18f02ae713ceb2a7b0b06b900932d2f9668ebc51d3d8700ccb548350e645ab1,studenti.polito.it,-53.0,39.0,96159810.0,6567922,AP-SETTE-AULA03AM,Student
38,c85e35cb457c49e4dbb07fa8758b232abcb20fbc0617a6d25279301e994f59f1,77f5d477221bda0af15a27ed51b6303d9eca7272abde7cc2fc746936d7dd6d6e,studenti.polito.it,-51.0,44.0,58969383.0,10543774,AP-LAIB3D-02,Student
39,b234665e5506b5b37cd3c9f50f6438e24a03ff1005c730f4b127e4c43e0d44c9,c1cc9d24d2d5eaa1f0b6806ed1979f75a616ccdf905d1b1395a6f87b61bfdf05,polito.it,-62.0,28.0,56763708.0,25359408,AP-DIATI0-01,Staff
40,848b302c001afa796345cf799102ae924f363ebd3e962713fdf707550aa383ff,08fcca2eb42305197938a6fc4b8c0b9ce34f878d21f6434a503ac106e95d9600,studenti.polito.it,-48.0,40.0,16271397.0,4880720,AP-AULA3S-01,Student
41,dffc6362fd41b55589c0092cee795fa5c9b3c0ef49868dbd9e3714b79b1dd70e,85a59cce927e88b57b0a9f8e1a7151145324afcd410cc9e3a67b812e326a15f2,studenti.polito.it,-55.0,40.0,15823455.0,6754743,AP-AULA2D-01,Student
42,cbf01f7c15e0ad46b41a3def8211d28714849190d0a33d182e8cd12c7cc03a03,8c6440f1909ae42c7d8b5e599e0a6f69f3e3a1eb842105675ee52dce698d6609,studenti.polito.it,-76.0,20.0,26169386.0,5225330,AP-DIFIS06,Student
43,bc311576ce744d5960d7093463dae31daa2e6d5b199119f245dde09f00344609,97e5603c24f4d86a6fe10375d283c9b77aee4ca8dfb06037b5deede677af97b6,studenti.polito.it,-50.0,42.0,3776937.0,48299356,AP-SETTE-SALASTUDIOA,Student
44,7dcbc93c577c6728b3b1f1933c961c46575d8c9e97da2c9b5dbfecfaf52ed599,,,,5.0,273.0,292,AP-ENERGY-EC1A-02,Unknown
45,e9a65a312170c28b119b5de86fbaf8d2f9e7d8cd9a5fdccde99ca88621a6368c,79158967df11b2956fdec7d77c669e00377ce3db5fd83995fbdb09f7fb4eb329,studenti.polito.it,-50.0,41.0,18072073.0,2812245,AP-AULA2D-03,Student
46,1fee3ac50e3076d4d3c916b341ae393528e94c5408d67a8cc11220f432329449,b90a4356056953c4912056ad5256465f8ffa2019a3df0f2c91dcfa7af7468c8d,polito.it,-47.0,41.0,182011348.0,5568067,AP-RETTORATO-UFF-05,Staff
47,32fb8d41dab7ef6d6620a27c849e4d8a73849ba5604701055fb3a90011c0e0e1,a7f8b9cd4fa434f26cdff1d951964d4950d48907620f212c379f66d0c48fda02,studenti.polito.it,-60.0,34.0,213833673.0,19594278,AP-AULA14-03,Student
48,a6756209178280480509d7c3945fd686662a6c946ac1fad55129b82ae2f0c661,20031f477c7062266ce9260e8a780e92500434ffe2c37e0d326a28ab465f57e1,studenti.polito.it,-84.0,7.0,118837473.0,8295327,AP-INGCINEMA-03,Student
49,2bebc4950650225fbc0d24a4ba2a29a92c4578253feee7a78fe63b844f530ab3,ece8184ed4e2eb45eede142871b319f9f66ba29f6cc88dffe510026ae79de6f4,studenti.polito.it,-51.0,40.0,983942644.0,12991750,AP-INGCINEMA-03,Student
50,907395040ae77b005ba34e3dcfa049110a1e573d45c7b373a3f8e3ed44314089,e4f01c4a14909443993d9a9c0696fe58d62eff1de063a8d7175af69cdc1caf35,studenti.polito.it,-52.0,42.0,422404150.0,37757103,AP-SETTE-AULA11AM-1,Student
51,19c5b608d64a6be61e85f0fcf145f117c81cfdc58e1e65346e34dd3e37037e3c,9e9040b59b1ac67d14c17745f492b342de86eba480179e7cb9f86318860dc400,studenti.polito.it,-50.0,42.0,17364666.0,5020241,AP-AULA5S-03,Student
52,1388158b99d457dda0d6f5be95ccc296669306b09e9f177aa8e5431a7a08e8df,ada1b2f194c57aca9b4f9b8b8b3a3934779e235a5e3ac7bf6bf5da13be033d9e,studenti.polito.it,-50.0,42.0,109414601.0,7133838,AP-SETTE-SALASTUDIOA,Student
53,a69356ccbf81aaa788074a88e90be44aa6a061078281e71145690d6addecd905,4778d6efca2b732bc3a6795936a3bc78dff38e9ae3ec575e6ad164088a83ad92,polito.it,-44.0,48.0,13062842.0,27255145,AP-AULA5M-02,Staff
54,77cc621fac666856faa9801df6ac03c174d777cd170814dd6acc2ae04d7dfdd3,38690b314bfc533d6cca9e7220d65131769d5eb36703559e558b52183af82d72,studenti.polito.it,-66.0,28.0,21274870.0,6054978,AP-AULA10,Student
55,74625d97dedc01cc505cbfead8350be12b167519818ce4f3f1615b9d0d9ed961,e64ffe66d2346f532e022748502a9453391875958048f7860115abc27ef6ffc2,studenti.polito.it,-64.0,27.0,0.0,35326409,AP-CIT-DET3-03,Student
56,538fa0b1f2f551e8923234f2297921707ec62903fc7cd96cbd040ad4098aa2a3,0c7153ccbafd456fd4aeacb330c5519613f345f4fe673cc8be89592ca2dbae80,polito.it,-82.0,7.0,437347.0,347567,AP-CIT-DET4-01,Staff
57,243a071215574ddffcdb8e63cbfbdf00896dee11af2c73393fd179ade9a4803e,323aa7bf0d97e81252b674a3f214d777a9a231878ea6154b79f1e0503632b6c1,ntua.gr,-56.0,37.0,94101569.0,5991931,AP-GALFER-01,External
58,9e074e39b4107bc9187596923260a4c909bf15930de1ce5f3e83f05c48900ac8,acfff70f14f29f18179dbc1142b930265501d01ee48ae853e90154490471f513,studenti.polito.it,-55.0,38.0,30716442.0,4136255,AP-GESD2-03,Student
59,a73d64e48c4d915b69f0e67c583afa9a23e8687a0c5752334da8e449366771a5,b5fcb658183c6f1a47214c8173d727ce2a1e6b1da708304835f932ad7bd42f31,polito.it,-62.0,32.0,86009220.0,65423068,AP-LING-AULA300-2,Staff
60,c83a4182abf0577020f072df667757ba79e4aa977babb330a72bfb60a1341bb1,4c8ec045dcc9fefcaf55bd87e9d72babece2130f6a16b04aa4b1a8b365aa01dd,studenti.polito.it,-58.0,36.0,1068559393.0,70474229,AP-AULA2T-03,Student
61,2db497bde56ac0b35012426524f84baab8d130063f008b4299a1e840a857b9c4,c840e599a36ad91a22c84707a46ca1b8ff6cacd1db3ed5cd560b90789fac4050,studenti.polito.it,-73.0,19.0,326398493.0,24054947,AP-DENER06,Student
62,65972d72072f1c2366e95c121be85e76e655d6da724558fde7dbfde6add3d5be,2e08767d492bb48e48f315f153a7082a1422294315647103d5f4eb2f28162b31,studenti.polito.it,-85.0,10.0,0.0,0,AP-AULA2T-02,Student
63,f4053f411666e83e0bf1d21418e44d12c7e5bcc61a8c05e6545e53f24a84965d,71a48df1239c204c051ceb2227816bda89b732cad8215dcb1ea45f0f81463856,studenti.polito.it,-41.0,52.0,30912933.0,4364425,AP-AULA6-03,Student
64,d418f7b50c8309f2b4ac6cc03937d11d1eeff7112a2b8eec45e2c9ed39f739a1,1d297d333febd3de38df3b64a0f388bb7eb27742dad0e79b779cd5eee822dfff,studenti.polito.it,-51.0,39.0,289146375.0,31114399,AP-AULA13S-01,Student
65,693d4be8854f3061cf7c2c568da330919ae096be71b1d8ede7ba6210fd6059c1,efeb6f11869b88188e3544c64ec7e1daaea932b6fc87efbf5989ef72673ed478,edu.unito.it,-71.0,23.0,150688242.0,8039677,AP-LING-AULA207,External
66,98315bfa6439b321d98513b5f85a112fea4fda8af1c9f484d04beda95e52ad5a,878f25a4ad1cb1737acb7b184af86061eceb8fee4142ac3fd85ca8aa85ef488d,studenti.polito.it,-50.0,44.0,54184812.0,3001230,AP-BCI-TZ-01,Student
67,953fdb776d8c387124e47cc09a4cb3ea2c002f58847cab3f48b2c67eff281ce8,c05399b836bc8fcdfa62ddf6f4e01b7e5aca51e810736abd55ca260452dcf1df,studenti.polito.it,-52.0,39.0,164044376.0,5677533,AP-AULA3M-01,Student
68,10520017f3e9e64071d626576b54a690b638d9813690632abb108ed8c4338f1a,af9a5317145ba100617154cd6ae633ae35bf54c900ab49a11a4daa0a94b70e9d,studenti.polito.it,-55.0,40.0,32199886.0,7019275,AP-AULA27B-01,Student
69,78150eb7212fe6e9e55917cf40eeef37b6c71b2ec7921864148198d78a743de1,77ee621661483ad63bc59429d820986203babc0c5435dd3e559599f165cb5cc0,polito.it,-53.0,38.0,120375469.0,7429009,AP-AULA5M-02,Staff
70,a2513196285c83d1d3b2009d2ca9f10e89330607bfc2b768dc33d217c0bf4ee5,a71324a5939613a9cc040239628b711223d7f7a2368895b0357e703de63c6188,studenti.polito.it,-60.0,16.0,362472916.0,127597657,AP-AULA9T-02,Student
71,f819cc9ee9fad559e8c2c5026ec2ff5e3a02256e45482bebd9c5b15fc3e2551e,f4c2da56b79bb413e48b2874837d48cf14cbe2c366bff01bbabe0f9721ab4c9a,studenti.polito.it,-62.0,29.0,1745676614.0,786487365,AP-LING-AULA309,Student
72,0a2c92478c842aa55fcf945ed88f8ba48338766baa0e4caa07f920f7a47bc36a,f695101416a83f5d06055f40614f266bb3a33e28e28a8d197e238c572a028b1c,studenti.polito.it,-52.0,38.0,745979155.0,39314570,AP-LAIB3-02,Student
73,c5c46da6e54594d3cc1f57ae0c8da9e9e972dec6a7e14da1f4f6743d44f0fbca,599fbc887eb4a8160d8614f6b052f3f6c728133d5c13b88b159b109e8a441402,polito.it,-56.0,29.0,28312806.0,5935926,AP-AULAR4-01,Staff
74,2a76fb8e8dc840e8274e50509f21e25ae79e88419b065805962c9b4d864783b2,f5b6122bf872114813d563fdaf1a6dd3032dfb0738a88d079ec80b7da170835f,studenti.polito.it,-48.0,48.0,155847177.0,4190278,AP-BCI-ST-09,Student
75,9bb737d2ff6e1537f907ef1558a8fffa3edf07d77934b1b02f0564c972c3bffd,2124e8856441c30660efc525dabf443adedb8f00bb861c61768845c258fe35a0,studenti.polito.it,-58.0,32.0,26275550.0,10741104,AP-INGCINEMA-01,Student
76,2263922a6a61d12c0119d0ad794ee965eeca1aca70343ddd3fb01666db358a64,b0f1c3e352a89984be2d4ff2780d4fdf1863096ad2f32cc7d0c49f5ad02fa307,studenti.polito.it,-63.0,31.0,120042650.0,14894405,AP-BCI-ST-08,Student
77,30f3cdcf8e9d08a08a614c66f2fb0a2abf1bc034ce96c0e6c98a4d512de175d4,ae675024da99c34b651a7c8d649c7b3a128308066e8ed519ed11ebbf4f33b7e0,studenti.polito.it,-66.0,26.0,192778245.0,17544229,AP-BARDENISE-1E-01,Student
78,e03601702ff053d67f03aaef7ad882ba5f8fe8824537f74a440c30d4318961d4,2d3417747da14a4115749764483c7a84721f78054222f4005e1aa9c52ab924b2,studenti.polito.it,-84.0,10.0,114267615.0,8178522,AP-CORTILE-04,Student
79,ec2f688fe9f2b77b0d800353a9bc30384086850422e0d0765cdb4be13b8fb2d6,2f71be41de609d1e6aaca00239b8d26ee84dff51751be558ceb170f0ed5888c8,studenti.polito.it,-53.0,38.0,35119680.0,4944026,AP-AULA4C-01,Student
80,555afe6e8ec239335d1aa7e527e807e0d42948754ac7dc6b8e701a4e44035385,468436f3c3c894c97c36c30199507c8505908fba6a3b5ab6fa98a073b479f3eb,studenti.polito.it,-51.0,41.0,387993805.0,57698395,AP-AULA12I-01,Student
81,a4fb91b2ebdc377ac67fb97503b961a92babecae0960aa692cded44ac189aa28,f0e023d35f84e253f513450560815e36243e2f07311f144d96d24315938466a6,studenti.polito.it,-57.0,36.0,0.0,0,AP-BCI-ST-10,Student
82,7b173fda1b666decf1b14b654c83bbc0ab5f6750bd1e4a76bc10873fe99e5dac,9e0be78efaf37216f99795141e491b7528fb704d9cd5a0dbfd89d7714a79ea07,studenti.polito.it,-50.0,40.0,101607.0,49722,AP-LAIB2B-02,Student
83,be99baa349da4c4d81ac2d04a14884f54001dbb4f590653c74a37f5dfca27018,0e7d50e43077f055f580e74809d502e5ca8b6a4285c667dbbefd54c30bcb1731,studenti.polito.it,-44.0,51.0,48017912.0,1118325,AP-BCI-ST-10,Student
84,7f4233a010c41fc5253acebaf367a3aec3ee802c1268991641907bc85fe88c5a,9ef93db5fe44d5e4c995c3a36c78ff6dfb2a9270f26ad7dc2e280c49b4977f15,studenti.polito.it,-58.0,37.0,25456891.0,5444549,AP-AULAR1-03,Student
85,43210b42c64146198d4805c4a574b7874f160d89f0b34357e16ddb0cc0cde44a,91fb9fd8b533e4496ebc9e908e51acaea5c66ff54178b0b62938fe535e971328,studenti.polito.it,-42.0,52.0,8853128.0,592867,AP-AULA9T-01,Student
86,518401aa1d929a8ca737214ba7a2cd16bef2ea1be94655a93507bd49c3da6950,27c040bd5b5f467f10a1fd609452ca62fc818fceeffb7263c164b074d3f25aac,studenti.polito.it,-83.0,10.0,18401982.0,1794857,AP-TRIN-01,Student
87,3577586b52b8b2cf3c8a1810ef6e36fed3f05a75ce7ce882647d77a3044b6236,91c521c3694237f38521789fb498d5c2b5a6bed0bcb8734649a32a6ba63940b5,studenti.polito.it,-53.0,39.0,205280.0,217037,AP-GESD1-03,Student
88,b7e21d186ed5f15717ab8689eb24cf855acdbc025e9353f9a7d5f6bb95e5744f,9415fe49ca88144462a11d2260a5ea2d46e4b10cf67ea80df4d7bab9c9f915ce,studenti.polito.it,-46.0,52.0,30426285.0,4169065,AP-AULA4P-03,Student
89,01379a609ed11c80d4ed6c0d80a4fe5254ece209a4c47f834badd4d4f39d5bab,005e79e1230cf0217b9fc9006b124730a33aa21a266e6cfb3ac948ea7706e6a1,studenti.polito.it,-63.0,30.0,12228104.0,1163242,AP-LING-AULA304,Student
90,13f0059458f1a83f49d9cee49607771b84feff246f5edc2dd84a890a541bcec5,41747dc08d32d4fa3a6351a7053e938fafc743ba0c4145007589175678e9b296,studenti.polito.it,-51.0,45.0,407003293.0,224274775,AP-AULA01-04,Student
91,83e495e31459a8a3494a809335d08c7d7b3f77b62e629cae8e0808a0694b8705,7b3919613a0634db03b861935d1189946f9004f000467eecf21bbc52869c1adc,studenti.polito.it,-57.0,35.0,6260940.0,648085,AP-DITAG01,Student
92,b1c4f121333e305d4c4a43fcbd64c4acceec0f700d265dbe2bb70428f656c6c0,9ac3520724edf5989bf2caf05727d1d2dca155fc6cf5edcdb90fe0c15b0907cc,studenti.polito.it,-61.0,32.0,15841.0,9579,AP-AULA7B-03,Student
93,ba5ab6792c3340b24bee3364a9bea8d6e384ba9c72ee9564d22ff572f475779a,69776d0b7cbdf4ce769928722e887b07060b560ef0bfe73b7f7ec21ce40396dc,studenti.polito.it,-62.0,31.0,3702686.0,1020464,AP-VALE-CHEVA04,Student
94,3ebef8d5759bb32565189fc00c526bfbfe88a8b13f4eb7af3b7d0921f79eb8ad,668763f4718b0e0f65fcf6e11f1327bbba10ba1972f35964204c7b204cedf834,studenti.polito.it,-56.0,37.0,96961776.0,1041790,AP-BOGGIO-SALASTUDIO-0,Student
95,bf7c7b91cf03638b7d38adb73dc8f287a3a7a38389170258daed22504f72d1d3,3cf493d9fc5b82165b7f2824a702e8320220d3cb32ef30c646a85e66ce05c0f6,studenti.polito.it,-79.0,14.0,443396.0,252527,AP-AULA2I-01,Student
96,bc20e660692d829a0acfb1d40246bba3a3b8fff71075541c851ecfb00aa8fa71,fca59f8ff971cd140fd628410f75a0f2d4e71ede1f6f4d71b7fe1db7a16e41fe,studenti.polito.it,-50.0,38.0,55497657.0,6643758,AP-SETTE-AULA05AM-SET-,Student
97,f18444e1b1894fed8a8dfcb5c9c1e3590ac60572bbc36c915d3204e0a58ee8c8,0cf9fe17a3f462bd3a9413f6d4141fc42881a5657a0dac1df31b80d7f5d2d1ed,polito.it,-59.0,34.0,235307.0,99568,AP-MENSA-DSI-XPS1-03,Staff
98,c44e0bf3c46930d102cf07d776b71e0409f74eb6c0dfb16c763ff1d43d0e264d,af9a5317145ba100617154cd6ae633ae35bf54c900ab49a11a4daa0a94b70e9d,studenti.polito.it,-50.0,45.0,21202109.0,937295,AP-AULA27B-05,Student
99,b4fe1ed1cd97822570265f1ab5a4d7f074c381c7ecefa08e1515c05affc51fac,7d8c33bde5b76b357594c2880bde0668be6628fbc858d41ab569b64867b547c7,studenti.polito.it,-70.0,23.0,2888743.0,657797,AP-CIT-DET2-02,Student
100,2dc724ca8fd5a95670c9a8c50272762fc3b18740f18d66cd66e8336a4c552470,d8a97e16df57cd347c15c66394a0665cc17a1bd8c3c31d937c2cc01065aad2ba,studenti.polito.it,-47.0,38.0,60195007.0,2171683,AP-CIT-DET2-01,Student
101,8ecbf5c4a84004ecfa111f7aee86e128a7dd44f010673b6329390ede7679ce1a,173a39eb2912a70349d16c7a56726f8c9d588cd2c92a958ed22b662f38953d81,studenti.polito.it,-57.0,37.0,21107261.0,3612704,AP-AULA10,Student
102,341292922c689dbb24ece554752f84405b4ce0322511f30d1440bb3e60f2e6d1,1b2ca9f1e6dc38979fafc4189278396f9e18337fd00d473a2d051491f5ee48b0,studenti.polito.it,-70.0,23.0,95412564.0,8190313,AP-ATRIOSCF-02,Student
103,f10ae4cf7e3b7dc0a21d9c37e8c76b0ee2ac7dca4d99d059aee87f11c8b10eaf,5fc5d31609d1722dd7ffad0866cb2a7e746c566a08f604c4970589d61f293f00,studenti.polito.it,-58.0,36.0,57915416.0,7788311,AP-AULA2-04,Student
104,cb6fb688a97fcc02981e2f2ad4b5709b47f0f5f6e245d60ef05fee6a51d532b3,2d1d128c5f4ddffd3da021da0bc3b72ffbce42aae256d751229a2dea0e456922,studenti.polito.it,-79.0,11.0,107348212.0,11514462,AP-SETTE-AULA04AM-1,Student
105,a92b44825fee72422b8d9adef3c4f830b2a5cf3884cfa7a0102b2a688b6ad587,f64e7a78570f40327dc4a25c1e4dfe8903f9b7bcc0ef650a900df75bd290331c,studenti.polito.it,-47.0,46.0,9652773.0,462870,AP-AULA12A-03,Student
106,8f97f278c4dd3d2d8c075545ba50515c5d503800c012cf07e38b114ed68ea75d,1090e8e10c570f8b6604c4fe2f4123608897fa1c2eb17ebb1a285240e3f6753d,studenti.polito.it,-57.0,34.0,52642.0,132043,AP-TOOLBOX-04,Student
