MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,name_ap,class
1c7bafce4f1c0a71d1e789d9b72489696e233e3ad966b3a8a77ae3efc0ed0724,f9b05ad3bf3961ddc42abba1b99d2b9e9f5fce3863dc20aa3d88c824c4f532e7,studenti.polito.it,-47.0,44.0,25232960.0,4630017,AP-CORRIDOIOAULER-05,Student
5a74643b0d1c1feab318531b7db542a995191aa75f2a1428fd561d817ceba1a2,c62cd1856dac75060885e5a7f19209baf5da1fd5f36a5b3a6d47800f3eb43c5b,studenti.polito.it,-52.0,41.0,4366072.0,1048438,AP-AULAR1-04,Student
057a570906eb3cc6ecf49911744939c399b7c472d9979a54d5a4043a8e17d325,805d55c1df080aa54aed938d06e2d4929157e47b90a2c8ba5ff4c6b7da607c28,studenti.polito.it,-55.0,39.0,3771911.0,33230930,AP-VALE-BCA-ST-02,Student
e82a5fe014139f2940662d438c5cd87ea9ef3f9bd95463c56e0100ba891c0bb3,44b4cbe0175d9c848c900bbbab2b95ad89817f20ed6f9bff496c209e70be2934,polito.it,-63.0,30.0,60828805.0,35206028,AP-LAB-ANGLESIO-04,Staff
0a1a51996b38fd6e66d00267419b67d19e4b552da02ab798e7c850bd1ebcdae1,4acd580a9bff64dbd48c6ef9cc9352094874a7eaeab0141557ea30a3c710ee5e,studenti.polito.it,-62.0,31.0,5622677.0,1304002,AP-LING-AULA304,Student
dab549000f051818f884967c60c41a659a3f5230b33f2ec6c93206c17d35278a,73e1f7e8da40ce073ba4385eab99a6e446a95b01e23cdc2ad59de54196fd93f3,studenti.polito.it,-61.0,30.0,18024534.0,5009571,AP-LING-AULA304,Student
5b8df2252be01fdf269d80dbab7daea1e128e044ace51c96f0b7df27739d289f,8be0a6581f943be64ec4cb7a10418bea8e1aa07abe1a3bb455582c1222a49bf0,studenti.polito.it,-58.0,37.0,702817142.0,42609104,AP-CIT-EXCELID,Student
35d44c1e3b00331b276ee2eab492bc6762193e0c4a3bd6be41cd9ee973585355,21dfb29cd0d9ad8d9a055c87f552087ac8787b1702138454fa5d6ddcae5b4c98,studenti.polito.it,-66.0,22.0,446400.0,185393,AP-INGCINEMA-03,Student
a0b663466ccfe85e7dce84d69d91b1966414dac803624bf3d0731537c2c906e9,f76e2ab18eff216e8195b9d97df11fad860e1ccfdddb7506743b55b2b534d44d,studenti.polito.it,-52.0,35.0,62741221.0,5146561,AP-LAIB4-01,Student
3bd7251741386431c04f100862ab86cc47ba872b94003263872efe86bff3ae0e,8f4d1ba481974f78f3b25f88c792054ccc8979b302a7a11ac8a5b65dcd85c44d,studenti.polito.it,-78.0,15.0,99598.0,886663,AP-DIMAT02,Student
d8534534a547f31833f7fc85a58dc5dedfd37ccb99a3602a6b5e2a32f2535d81,b744c5e47bb35e9d113dcb25dda6df31554cb23b9dbefa8765a8d0dd584c001f,polito.it,-75.0,19.0,99273808.0,18366945,AP-SETTE-DAD-01,Staff
e756798fd6154293a06b22f6181e2bf76a98b068e5ddb735327c369449587db8,b35f41f6cf8e0d9c1a4dff8f60acdb1f590da2918a7d5e2323426bc0a68de4de,polito.it,-60.0,33.0,27142362.0,9543313,AP-DET-P3-2,Staff
193cd0e69a23c23291f01518668c71184b9173ff50a3d7724266b03c2b465ccf,d5adf5da7065be220611be152cf0aa6df6ed6519f7c764ef3b1af2b5a0d7a2ec,polito.it,-81.0,15.0,733019512.0,22312588,AP-LING-AULA208,Staff
58eaef088d8877e0f03b1788cd5c2c62ef8ff1776ef049934b92bea274dbd84b,7f1c12849604474c30b72f9911ac2737d74818476d693ad59630ea5c01185f08,studenti.polito.it,-54.0,38.0,4503044.0,1371275,AP-AULA6-03,Student
e3ec0625192673eefe6243ed1ee86db41913435926a21f210bba20f2bbfeb1ce,e576c0aa3a202092d476ff325de2239d691040a93830aed9081d17cef296bdf8,studenti.polito.it,-69.0,23.0,87086465.0,2509396,AP-DELET01,Student
c78eea50105ec794128c0cda93d44a96bb7a4e0f4e978b9e1a379bfa6b95db38,dbc468a79844b9a6d9b627bd594f6ba616a7af0d84a9f04d920bd8ccbc277a42,studenti.polito.it,-51.0,42.0,42104787.0,1398875,AP-LING-AULA206,Student
f65d64bb29e74845d4ce26ee4350c5d0b583b7cb977d416f81f9581e8dbef5d0,4213a002401eba6a30975a31b44c31bc676e530f6a7c6b10cf634e59fc9b638f,studenti.polito.it,-52.0,42.0,20339169.0,1549031,AP-VALE-AULAMULT-2,Student
95468a73293e9ae721be0dffe00c2a6e58c30e292327c3219e1553b69915a370,84424cfd9e23594854321f3a43cf19a8579f79ecc77b0894c5f9df8c749fcdb2,studenti.polito.it,-61.0,33.0,90326.0,98236,AP-AULA1T-01,Student
