MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,name_ap,class
a55516b716575664cb98939fda7a8840bf9073244c3f8f42ae63c2a5321ef882,a84d69d4dfe2dead7ea62d2df430c96ee52ea5f782d857dfffb0e127a403f6e3,studenti.polito.it,-52.0,36.0,217926114.0,41116749,AP-COV-C3B-XP03-15,Student
41ea08e1017233d64467382ed519e06a6a80e5eea41ab0b7ed00d38001b41be3,650eba85d13a8ace2c82603b10d4388c95101e6abc59cf954fa66abb68f13c40,studenti.polito.it,-67.0,25.0,145624054.0,16277229,AP-SETTE-AULA13AM,Student
e48a1666df373d9f9d896ab3b1fb7f1e90f2e3535716db1fa0aa17e8739854e2,9172e4b6d9177452ed6277cf905564726fbcf9749937fc8c9f20c91d6e38f2eb,polito.it,-47.0,34.0,98437199.0,11655011,AP-CIT-DET3-02,Staff
2ec28f7dbf9363e23773d3c61a74df3124ff611897727afea46e97ab31673876,09d84bd60e3fde8d6e7cffc29096f496b9579cec05026474260c3b0bc55a1c4e,studenti.polito.it,-57.0,39.0,112560211.0,8461964,AP-DIMEC13,Student
466cd3b6cca1602a432a26fe5209d604e5745279b0bbcbcac147a2f4295b1cce,8e7ac24eed19f0078a5e621863576428a941fc776768894b7f0f8aec9958cc09,polito.it,-65.0,24.0,19788151.0,5197822,AP-AULA10,Staff
13feb50eb323d8650a4740ec12d9a73341ea17dcdd4e06170fb581bd8b53cf67,31e6cb3bab6b6d803e1be1b6e5b083cf0c1a7ef539d2f8b759e61145a71e9fd3,polito.it,-69.0,23.0,37700126.0,7490712,AP-RETTORATO-CDA,Staff
007e8d59788ee048f7e4337cf0c6633d421d29265d9477cc706cf1b14b1cbd3f,44a461633f46403671566ad1cf407803d7f3bef38007016a596de5d757da1b09,studenti.unisa.it,-41.0,49.0,7235985931.0,62968921,AP-LAIB3D-02,External
0586415eb314f6456fbbb8bcaf8208c48dcd5596c1dc32e13b952e25c203edcf,,,,10.0,0.0,0,AP-CIT-DET2-03,Unknown
f07dacaa45d6ef5159d88fac13619c74532b950714e0fbfe36cb6d0e6d63b642,5c00593ef829eceed4e6aa6354e33d219f7e7716eaa49af9ad586ba40a7c7f28,polito.it,-60.0,29.0,157521027.0,38189836,AP-DISMIC29,Staff
dc7dff3f4d845a492550cc3e69a150f17172d80731dd004fb1940a0275e15c81,33a8ccff17f7b16bc9614cfd6f5d56e2ecd7e036c87d8ddad3b6ae3971a8304a,studenti.polito.it,-41.0,43.0,341289710.0,8468074,AP-BCI-08,Student
0a88f32cc8324fda4dcdb46dcfde24ccfb1484ba949f8644d96162b4a962c1fa,2f2d01da9bc1ac10a2169ac17930287576792437ff9abdc6141d18a94f3d6b42,studenti.polito.it,-65.0,28.0,48989924.0,11112049,AP-AULA12I-01,Student
99cab05970ea3993fe813539e2513ee0fd27327799effd7e41d195fc4205e5af,9455b110d998a74060b21939c96b9e9f0bff455b1ab09284486b937a302aabf7,studenti.polito.it,-47.0,46.0,81153663.0,4808851,AP-AULA7T-02,Student
94bd25b28bd05ddea48c42bbdcfc7b59549d3b24ff11e7595a0f80da0ff63834,5c227bd10c0c400f770e8630262d76728c3481df7e50cee55a4828b9caf51bec,polito.it,-79.0,13.0,25374202.0,7753545,AP-DISMIC01,Staff
76c27d180b944219fc0ec4b8903a3a61cdae446ca55fe38ff353930d8725a99b,24e3b4d94b0bd5a0ca2d3d6fac90cdda09e7864cc7d22dd7221e4f8d1d033152,polito.it,-59.0,32.0,108091033.0,11823441,AP-DISMIC29,Staff
554d3aa33889bd86945b0ee7cc9cbd2b0e49734718b68de9206766f0be5d7389,abd32e5ac4db342da2114a7654a3afe957fb48ff9f2c82e25bbad393d90eed04,polito.it,-51.0,41.0,91518146.0,26648771,AP-DISMIC29,Staff
8f833f5fe8687bda4402e779bdfc4d8b413eba248cf7c7184b754d624a8552c3,17ef44cd319945470480f77446a0687a192e0ad7007528ba4e6c01ed92a301be,polito.it,-45.0,44.0,278024356.0,64388694,AP-DISMIC22,Staff
56ddc2797b51ae9f872a1ee3ca6599a6c8735bf16b1dbfbc147bffde7daa1b5a,ade085a5ba4b719f8ce578aa10a193d9113d85570af68ccdcfcf166634ef2ddb,polito.it,-55.0,39.0,192594064.0,10078605,AP-DISMIC29,Staff
592bbacea958de3e32f6a840aab3c179c3ce0f528f16b600ed2536c4d351dfe8,f752bded36d0a229499fb7cf28de399010a45b2c20ec40bb9bdfbc4acbe9b691,studenti.polito.it,-50.0,31.0,19458108.0,21611156,AP-AULA25-TM-01,Student
36f4975ac2d3f2a4ccad352fcd0c8a89ee5bc59fd1bbd61bfa51c7fcb03ed57e,a346d38f45f22db1a6dc5df813b8fc85aefa923be7100089c28da00b4f46be33,studenti.polito.it,-45.0,30.0,26796067.0,2919865,AP-BCI-08,Student
c85520ce9c9127be148da40348eefb5c362232c6c71144963cf32e81c74c2d1c,95101c1396919aadbe1536569a35115d6e3d9edf43bade15dcd331bfcfe31979,studenti.polito.it,-49.0,42.0,263588685.0,5225467,AP-AULA7-02,Student
41109f6137c623829c0ab40128cd156d58363fef0e4a7cf21d7561cd5c55c6e2,44fda9f6089f0c4931d905648f48546d446a1d3f1ffd39235e34974a4656ab2e,polito.it,-44.0,49.0,105465.0,46415,AP-BCI-TZ-03,Staff
df58843251b7f41e61adeb334a73c8f358b83987cb55b17b2e256c5d7118cd88,b7e7a41441d540299b7da30c77930d80366eca67aaab1ed794717895ef5f59cb,studenti.polito.it,-52.0,40.0,944383.0,349437,AP-AULA08-01,Student
f9c675bb37f72ad63bdd564b90d5d941fecf14ad788e22a24d22ea44ed1bd655,a6b57c152b2d70d2d46eb47da6feef47bee3fa9cece447448729481da4041c1f,studenti.polito.it,-43.0,52.0,194834.0,92833,AP-AULA9I-01,Student
a6ffdd74ccaf1d3f3eed808a8e689a199c0f4a35c44eb6c0b640b7fbd5d08391,038c8ac30d2cbabf74835cda7dd9ac5c3df322444d0f6b764be033bce7d1d208,polito.it,-66.0,28.0,662431392.0,23186641,AP-LIV-LITA-02,Staff
8c30cc2109261c84cab5011da5b0987c23822ef9a9d680e0bc3ef656a126a8bf,38af65cad90e7a02c83b5d82e7d099ea4262be14b0f32cbe5dfb7d6443939c72,studenti.polito.it,-63.0,27.0,347249397.0,34428362,AP-CIT-DET1-01,Student
00a737fca13bcab76d6593ea21b03ac46919829b56df43ed849b1d0df937e989,80f699ce163f4af623e8bb7ddcb543332ec66500fc8a8f8d146b72259b7e4d74,studenti.polito.it,-59.0,32.0,305494892.0,183189513,AP-AULA7B-02,Student
12b44e26a081f3fb1cfd75219411a5da6c1cedb97c1aed1a4905251b820c5863,569af10bfc0a4fa4d5c065f860a859cee2d44d0acea80f61c1c64fea96500f17,studenti.polito.it,-67.0,25.0,20223165.0,3821900,AP-AULA4P-04,Student
7efe403b9ffe4f56cb9eef147945b94a55d7d939d3214c3036ece4d039b941f9,8f17a9c45f565d012bc9be9f9078a138c04eb7aaf9b2e7aa97c04995b9c8e05b,studenti.polito.it,-49.0,37.0,5092878.0,1871341,AP-LAIB1B,Student
b6da7294faa122ace3c788c10263a3dcbe199fcdb4bb1556eaaa45433c229016,9e310b692f6a15b3f2c39b64b8d7be7c4a0afb0add78386f8017221cbf6fe986,studenti.polito.it,-48.0,44.0,81123524.0,6377287,AP-BOGGIO-SALASTUDIO-0,Student
dd73da197af682ec5ad249d5cfde4ab2298c4e137daae1aa2f3778c4b4e73f2e,65f9946a172d67670e73ea80bf9b06db530151ec0bd123bcec7c5dc5f188112f,studenti.polito.it,-50.0,45.0,57232667.0,21279387,AP-SETTE-AULA07AM,Student
75694d9907b126b4b856f7c580b7b037fe792096d0a18ab179e948c8031235c3,da26705473c7512722cfcd2d6fae418c03b025fc55e0728f81cf6e3dcebfb246,polito.it,-53.0,41.0,230329607.0,26954463,AP-DIMEC18,Staff
25caa1cc0908ea1d11e4c26545adedaf31ce30c2b070142b8e621916e71466cf,61238950b6ed99b5d941b6a3511813d55759010291bc2a84b686b79d88cdbc48,studenti.polito.it,-59.0,30.0,78864781.0,9777487,AP-DITAG01,Student
c6835a7fb84ed3aa0fdd5a02ae1e8769c2ec111fbcb0ee363ef550261b13ca89,a63ce35a27fe028df911fc58e28abd5faf91b4fc47c2bda4569ee7c1d9517fe8,studenti.polito.it,-55.0,39.0,68077142.0,39569798,AP-AULAR4B-04,Student
b234665e5506b5b37cd3c9f50f6438e24a03ff1005c730f4b127e4c43e0d44c9,c1cc9d24d2d5eaa1f0b6806ed1979f75a616ccdf905d1b1395a6f87b61bfdf05,polito.it,-64.0,28.0,138470344.0,23593267,AP-DIATI0-01,Staff
dffc6362fd41b55589c0092cee795fa5c9b3c0ef49868dbd9e3714b79b1dd70e,,,,,0.0,0,AP-CORRIDOIO-AULEP,Unknown
81480802af0f31d240814772a181df73e1f20aa2e6a3f46b7f1164485ed27f60,01f1933738791a089644de380ae23abde8cb29cba021e8b75439c499a4620599,studenti.polito.it,-52.0,41.0,614611717.0,34828574,AP-LABDTTF,Student
565d7b567cfb320d02659cecd8dbcffb1d20a5bd537a98582146278ae2f5eba0,eb3e7648017a35819ffa07b9c461fb3e1a82a8321efa4da04e40cd04e73ed350,studenti.polito.it,-65.0,27.0,1228073.0,681104,AP-AULA9I-01,Student
d5a4138af30669be21b87edbca45457340014a651da14477c9ea4af65544d84a,67b4a792202d500a813237001a3f36433f182748b38c2fbbd349b20a9ebd5d43,polito.it,-57.0,27.0,3428508.0,1423527,AP-COV-C3B-XP03-14,Staff
cbf01f7c15e0ad46b41a3def8211d28714849190d0a33d182e8cd12c7cc03a03,8c6440f1909ae42c7d8b5e599e0a6f69f3e3a1eb842105675ee52dce698d6609,studenti.polito.it,-80.0,13.0,27512087.0,2156488,AP-DIFIS01,Student
2f71380ceb6f835f5553e4f8b3d6644e281056b17a5bc8642886ab857bb7450a,48e020acb52836a4210411ab9c75ce82585273d54136ad5b633354697bce646f,studenti.polito.it,-67.0,25.0,78909251.0,15785139,AP-SETTE-SALASTUDIOE,Student
7ba8c24737a7b893a96458c7cb58199006cca2116389a3054ac3fd07060a29ee,cd044b3680a2d46ac06a9e62e25e81b5e41464e1c52940c82beff9ee69ad45e6,studenti.polito.it,-56.0,35.0,3260624.0,759970,AP-AULA4P-01,Student
675f55a2f3e0198a973295a81a1951a8c13280ba0246044aa9afe7127d7850d5,ade5c08ebe368f07a7dd3bd6d3c246a2cb04d87291d7e6842486a5964bc238d6,studenti.polito.it,-57.0,27.0,1291090.0,666940,AP-AULA4-04,Student
38c9b0d12f88e26c5eb1f205df7caac229585252d56bec40d49c978d32b957dc,67982d89c804d76320baf93e2c2bbf1a72297ffbbf52fd0274c7ced36a345b9c,studenti.polito.it,-51.0,42.0,116934775.0,10721133,AP-AULA03-02,Student
1fee3ac50e3076d4d3c916b341ae393528e94c5408d67a8cc11220f432329449,b90a4356056953c4912056ad5256465f8ffa2019a3df0f2c91dcfa7af7468c8d,polito.it,-40.0,55.0,113517655.0,2900263,AP-RETTORATO-UFF-05,Staff
f252fc79656eb79d0f16314f7471d6e9122351061770926a077ec319222c29be,3e4fe842bcfddb405ce8507ec6a78eb74b7851b062c9275a92db776aa5385d2f,studenti.polito.it,-51.0,41.0,70192781.0,5830049,AP-AULA3S-02,Student
67c9d58df786e50e33b561ca1e6b3dda88708335d1e57e76233e0c64b7a7cef9,6053325a9647edf639c3831eaa062519346e549e775ac173343c312fceacd168,studenti.polito.it,-68.0,25.0,7176403151.0,76904691,AP-LING-AULA308,Student
beab6ccb1713a1c8d72c6908effbfe39444f84213f9e6fbae4133b65aebfbea8,8e1f6e8308d846af462f27d79ff4e0e8276fb76ee46b99ed8ef1a09497adfa99,studenti.polito.it,-55.0,35.0,1265135029.0,16626637,AP-AULA10,Student
a715995613406eb98bac02f662de5513a6d0617643e66f046f90268533515051,b13c8150cd8f31b69c24496edda781b7039845fb929f2fb8c5b8a19278cf2483,studenti.polito.it,-49.0,48.0,73284936.0,6736242,AP-BCI-07,Student
ed2e2c0eab20b28a8cebc39f38004f090454089f09801ddb707f6249ad3eed35,b097e832bdd554e3d839c3ed72be09b1ec9e118e7cb5330be50ed97b5dca6959,polito.it,-60.0,32.0,6975385.0,3430522,AP-CIT-DET3-03,Staff
907395040ae77b005ba34e3dcfa049110a1e573d45c7b373a3f8e3ed44314089,e4f01c4a14909443993d9a9c0696fe58d62eff1de063a8d7175af69cdc1caf35,studenti.polito.it,-58.0,34.0,18649200.0,2485769,AP-SETTE-SALASTUDIOE,Student
a1fc0722ac827f63d6a1496edd84583c0a97c0574a6c522385bbd9c4b9241748,3c6ffba5baa0c2b07454b4ff90ac9c0a03302bb321475b76e229064ff06a0211,studenti.polito.it,-52.0,40.0,55963768.0,7470288,AP-AULA03-01,Student
1388158b99d457dda0d6f5be95ccc296669306b09e9f177aa8e5431a7a08e8df,ada1b2f194c57aca9b4f9b8b8b3a3934779e235a5e3ac7bf6bf5da13be033d9e,studenti.polito.it,-58.0,37.0,9582893.0,633712,AP-SETTE-SALASTUDIOA,Student
a69356ccbf81aaa788074a88e90be44aa6a061078281e71145690d6addecd905,4778d6efca2b732bc3a6795936a3bc78dff38e9ae3ec575e6ad164088a83ad92,polito.it,-66.0,25.0,125498185.0,41913915,AP-CIT-DET1-01,Staff
538fa0b1f2f551e8923234f2297921707ec62903fc7cd96cbd040ad4098aa2a3,0c7153ccbafd456fd4aeacb330c5519613f345f4fe673cc8be89592ca2dbae80,polito.it,-83.0,6.0,696714.0,521571,AP-CIT-DET4-01,Staff
c7c2f376f94a66167f9db53903ff73c7267aa19127f1f8bfa3794279a8c38dca,dac9a7bdb915cbb6317cd6c091c0d0c71fa9f5c9016e4d8b56bc39a224a4b374,polito.it,-73.0,15.0,7212498.0,4814723,AP-DELEN05,Staff
43fa6aab58b5fd6876bddd10ad2db2eb280c1afa59191f5e7dafa61831a67c4d,2ab681a58b6b0b4e4d1ff8c86a7dccf71a845dc8e13ab119ca0673a2104e0c13,studenti.polito.it,-56.0,39.0,42501637.0,4982795,AP-LING-AULA208,Student
46380efd19a6502f22084368a2fb9da02eb279f203a4947c2df1b6e29974bca4,17b58896e2a14e3e014405fb9c6930fdfe2ae616546029719b39313e8bd2de52,studenti.polito.it,-48.0,42.0,32373314.0,22332147,AP-SETTE-AULA13AM,Student
a73d64e48c4d915b69f0e67c583afa9a23e8687a0c5752334da8e449366771a5,b5fcb658183c6f1a47214c8173d727ce2a1e6b1da708304835f932ad7bd42f31,polito.it,-58.0,30.0,30112188.0,10949097,AP-VALE-BCA-04,Staff
98faf891059c3443c5af550499da157516ec925f5888a0f8da58b31805ef1ff6,27634dad08f0d2cd3c1215d6b3545accb9454799f62cc225c03622898646e0a2,studenti.polito.it,-52.0,37.0,19927483.0,22908174,AP-A1-DISAT,Student
2db497bde56ac0b35012426524f84baab8d130063f008b4299a1e840a857b9c4,c840e599a36ad91a22c84707a46ca1b8ff6cacd1db3ed5cd560b90789fac4050,studenti.polito.it,-61.0,33.0,235943986.0,30568606,AP-DENER04,Student
e426e2ed21221163c32661f2f283c0ea1ddf7c3608d0bcaf82c0f9af488d006d,0a4c173c11795fe05d9baa365e1f793857d984922f7f53ff7c097ef9fbbf024a,studenti.polito.it,-64.0,26.0,1754817.0,1153321,AP-AULA6N-02,Student
819250695f0e608651449c1536da63f81aa0f72df1c02f6b0d01643fa3ff8ee7,19e74600c71a9f0aad108a1044a3364738a8f4439dad5374cef43d6c5030de23,studenti.polito.it,-58.0,38.0,1180166.0,529163,AP-RETTORATO-03,Student
7c34e78a1ebfc9a121b83d35de22b94b2ffcbe6132cfe6b1e98066c77e7ae270,3662cc9461afa00a5595083378faed7e02fd957d21156b9c565e8dd6181c6b7f,studenti.polito.it,-56.0,39.0,65758765.0,22363964,AP-SALASTUDIO4-01,Student
98315bfa6439b321d98513b5f85a112fea4fda8af1c9f484d04beda95e52ad5a,878f25a4ad1cb1737acb7b184af86061eceb8fee4142ac3fd85ca8aa85ef488d,studenti.polito.it,-37.0,50.0,15034681.0,6269933,AP-AULASTUDIOR2-02,Student
953fdb776d8c387124e47cc09a4cb3ea2c002f58847cab3f48b2c67eff281ce8,c05399b836bc8fcdfa62ddf6f4e01b7e5aca51e810736abd55ca260452dcf1df,studenti.polito.it,-42.0,48.0,274958651.0,8602495,AP-AULA8N-01,Student
ddc520a6276ab43a8789ae1caedc531c0ef1baf7b3a935b53d068bd367dde0ad,9126df67d2c37a6a455a51ebf100cc138654b9739f1d4fb74569e60a720e7ea6,studenti.polito.it,-55.0,37.0,100678723.0,17078401,AP-LAIB5,Student
8e4c7d1d16cf3adb4c008347fb49eb452d0368623c0ad1b5c05335d16120801d,f6ac2703baa9ff6272485f63f8e437886ec0997643faebd014500badade70ee7,studenti.polito.it,-42.0,48.0,14099941.0,2399407,AP-CORTILE-01,Student
a8e94fba96f27bcb9f57b00f8bdcf1b72e4e0cada1293a1129570ab88bcac47d,cf344769cfbf498d048e517ef68cc9c12a0e69462ad274b5c2a78206136ba444,studenti.polito.it,-45.0,48.0,15234121.0,1688927,AP-AULA7-02,Student
ffacb1b9d90897c13ce43e35054c9cc764c560c81a668262cd0bd37e5563b932,eb27ff11bf4cff2190aec0bc0f85c0b52d08923c709fdf23717057c01825713f,studenti.polito.it,-53.0,38.0,20842875.0,3245188,AP-AULA7-01,Student
39d7fae5cbe817bcbfd458eaf21893df9408eadea4f18bca2be9d2d7bd9acdec,0055ebf9928604249ea7478a3e54ec75c971482c1ad10df07cb543695c211f27,studenti.polito.it,-53.0,44.0,29917760.0,5800221,AP-LAIB5,Student
90252324e9da4d4e4e11aa383788e09e02101d5620d61c8053c39d7c6641824f,6b06193916970d679d8716dddd8fa954d9814e47bb48418b2b8d8d8de179c9f3,studenti.polito.it,-62.0,25.0,307543484.0,24304568,AP-LING-AULA300-1,Student
c4f7088c99a8d89597262965c57601166daf4eb0dadcf0e32dfccb70927ead88,6ffc10056b6991f8314f2162b733210b6364544516fd21e54be7aa780b53e5a6,studenti.polito.it,-57.0,38.0,121711353.0,3131953,AP-AULA11-03,Student
d3e0206ee78f6259a5476b2732cfc36d2a2559ae85750dcf9475a97f7759c21a,ac7329b65651590ebb7bb5e0343e9525511eab7cbfadff223a177e290f4d3e66,studenti.polito.it,-70.0,17.0,10024114.0,1318426,AP-INGCINEMA-03,Student
61bb2d2549f9acd842cea08b84bf94703098c6802cca919a21cbc4c625c1c116,b7d99eb823c312aa82e1e1e66d7624d3ccac1ab36110c005a0bd7b615480f114,studenti.polito.it,-58.0,36.0,34575451.0,5663032,AP-AULA14-02,Student
9016aaf2e17b867771708f540dce086fa7ee0cae160b67a73abb21e820b29e3c,4fc9b03d528e807d3228faff4cd8390607339d025965f30d5ccc89c627eff0c0,studenti.polito.it,-53.0,41.0,195848.0,64624,AP-AULA10D-02,Student
6585d59c923d93662ef40c6cad9f41467b35484f6017b09144b8e1b3aa908076,51cb05d7007395f0278709d262d46f78b288b6deeec75997b1b45c1d7f94d379,studenti.polito.it,-45.0,49.0,13734184.0,17044164,AP-AULA4-03,Student
a92b72211b45f2dedf8ed7584eea9e5d91eb2eef1841376a70f0de5c9005640d,fcdc22d86c55efc83cc9a6a4502ea500f51360eb8532fef46073bd78888cc978,studenti.polito.it,-61.0,21.0,2739480.0,444292,AP-DITIC03,Student
43210b42c64146198d4805c4a574b7874f160d89f0b34357e16ddb0cc0cde44a,91fb9fd8b533e4496ebc9e908e51acaea5c66ff54178b0b62938fe535e971328,studenti.polito.it,-50.0,45.0,13530356.0,2211977,AP-AULA8D-02,Student
8066b9aed12b2bec0ed3845d49859aef51ea111004d4f9bdcc0d944e7af7e52c,675dec826b488fb8ad302a7dc7a19e770296d5b172566cf1cb564d015a756738,studenti.polito.it,-48.0,46.0,30642426.0,46026171,AP-CIT-DET2-02,Student
8fb93c7b79ff737c06e47fc3b465624add49042532d052f1ee64b13f28d61dfa,bae98fa84e47302b74bd8f613fe4efe037d674cf58827309c2f4aac656ae5794,polito.it,-80.0,12.0,72432062.0,9426322,AP-LING-AULA305,Staff
2730b352e539714fa6141faef7c8fb5ecd28d9195e6b5ce2fa5845401fae7e52,407675faf17fa3000a7d1f03ba6cb56d7bbd69613f5d1df467d186f1daf8dbcd,studenti.polito.it,-51.0,41.0,90292301.0,3960247,AP-AULA10A-03,Student
80d9231acdfdf9483c8047c7cd198322b67c7db8b54a44e865e791d8e489d858,0aec4a2b295e64e8cde47904e41cb470b4fc98c4317e7baaf111a49098eb9aeb,studenti.polito.it,-43.0,52.0,540370525.0,15678919,AP-AULA29-01,Student
b7e21d186ed5f15717ab8689eb24cf855acdbc025e9353f9a7d5f6bb95e5744f,9415fe49ca88144462a11d2260a5ea2d46e4b10cf67ea80df4d7bab9c9f915ce,studenti.polito.it,-55.0,36.0,20283140.0,2958405,AP-AULA8C-02,Student
13f0059458f1a83f49d9cee49607771b84feff246f5edc2dd84a890a541bcec5,41747dc08d32d4fa3a6351a7053e938fafc743ba0c4145007589175678e9b296,studenti.polito.it,-52.0,43.0,164989606.0,97755193,AP-AULAR2-03,Student
678a184a9608a793d01fe1a40734b911fae1859ffe7499f50f871f063093eea3,5b25e40a75a83b1fc8972f8097affddcf5aebffc176f360a453dac631aeea7b0,studenti.polito.it,-59.0,36.0,2809657.0,2582937,AP-AULA4-03,Student
45cc5276069ba0d46382958753784114c9e484688852896782a035cc01d685a6,0270cb9d10783dec36dafba52223d5ddfc6b3bcfffc3f3127e3c75799b79a33b,studenti.polito.it,-54.0,37.0,275026.0,214590,AP-LAIB5,Student
a7ecb360a8c9c4173bc9dc268fbc23c7b1f9a74e10cac347b4eb790ab84fd92a,21dfb29cd0d9ad8d9a055c87f552087ac8787b1702138454fa5d6ddcae5b4c98,studenti.polito.it,-59.0,34.0,44787783.0,377203334,AP-INGCINEMA-02,Student
bf7c7b91cf03638b7d38adb73dc8f287a3a7a38389170258daed22504f72d1d3,3cf493d9fc5b82165b7f2824a702e8320220d3cb32ef30c646a85e66ce05c0f6,studenti.polito.it,-57.0,37.0,69192.0,48933,AP-AULA5T-02,Student
bc20e660692d829a0acfb1d40246bba3a3b8fff71075541c851ecfb00aa8fa71,fca59f8ff971cd140fd628410f75a0f2d4e71ede1f6f4d71b7fe1db7a16e41fe,studenti.polito.it,-56.0,38.0,200491395.0,191682264,AP-SETTE-AULA03AM,Student
f18444e1b1894fed8a8dfcb5c9c1e3590ac60572bbc36c915d3204e0a58ee8c8,0cf9fe17a3f462bd3a9413f6d4141fc42881a5657a0dac1df31b80d7f5d2d1ed,polito.it,-40.0,52.0,261219.0,263010,AP-DIASP-CORRIDOIO,Staff
7b5a9a96947d86521a1b13cefd1ed7583016053983f9a249c03ab69010c1f7e8,48b5e21e7740931b8afc13c862f689f536e5e8ea4627d8b650aea9ab6f7a2654,studenti.polito.it,-44.0,48.0,25162812.0,40365770,AP-AULA6N-02,Student
8ecbf5c4a84004ecfa111f7aee86e128a7dd44f010673b6329390ede7679ce1a,173a39eb2912a70349d16c7a56726f8c9d588cd2c92a958ed22b662f38953d81,studenti.polito.it,-43.0,53.0,30703865.0,2160864,AP-AULA6-04,Student
c657b4e96a2aecc78c185f02db58690687e0f5b58173ab06815c1e8dd8b8c66c,fdf7a8a367e5aae8709b25a777a68c4fdefc75f96be0ec72a5071a5c082092a3,studenti.polito.it,-60.0,35.0,234589738.0,15851389,AP-MIXTO-04,Student
a8f3ee837750b63b8de11c99801c62824b44d851c01430163aca45c6f15d2742,ae6536907588bb3687f6e018d67240bee24fb75ee83f4bc70fc1b0af0f13c469,studenti.polito.it,-46.0,48.0,25915037.0,4062174,AP-LING-AULA206,Student
62b62cb6f68d32379de4d0fed5de3aac22475284060446a372d5ee4222411dda,23ebb74778c2b9c4589b5f189a3852ebdb3b8fea89d57fd5e673d2ad697e3b0f,studenti.polito.it,-65.0,27.0,12261507.0,2695141,AP-LING-AULA207,Student
2319f04a086f66a8e0dede618a4d0d32510d8ef5c3d94e12aa23579318a9ce08,a04ae5385daeb15448ee18191b1a829e1d99c9b0176ca81eab97c02a95acc478,studenti.polito.it,-54.0,38.0,83395535.0,10364138,AP-SETTE-AULA04AM-2,Student
