,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710162439.4740095,2a1863539375f04b15450384814d386ca7bbac719530369412f28dfffe538986,78b7fac915f85c535f8abf70ee5e89c481645efb066be59a05b68668138c79c9,kth.se,-63,34.0,4321227.0,1947231.0,10.0,AP-DIASP06,External,1710162451.836831,136.29.252.43.19.112,1,64,38,10,-92.0,-94.0,2,1,5,17
1,1710162439.4740095,3d4408db0ea58f44fbd8c918b709018e2bd1a3acb4a07831147f3cb45634f284,ceb401caef1174b687bb1b52955d0f59517e76b528ff8d950bc53b0166346213,studenti.polito.it,-64,28.0,1132208.0,1597203.0,10.0,AP-AULA4T-02,Student,1710162451.836831,100.246.157.96.250.16,1,40,69,3,-83.0,-87.0,5,1,0,17
2,1710162439.4740095,2cceb2a6d155ee35d959719a3f401677bfa6a3c932608b9ee689f6ce8d99e5da,61163dc50851b5985645ece47a061ca8630c9b40a342624d992ce54efe6dd307,studenti.polito.it,-45,42.0,16941723.0,15068689.0,6.0,AP-LAIB3-01,Student,1710162451.836831,24.128.144.202.102.176,6,52,74,12,-85.0,-89.0,5,2,5,33
3,1710162439.4740095,841db867d839581cfdc01603b8ba7ca6a8c61d4c2d0ce412bdbcc5fc144930e6,bce77d9237a6b93b41ec345b965a6748e6221b089f115396ad602dd9fe108fcf,studenti.polito.it,-59,35.0,30699417.0,7261899.0,10.0,AP-AULA3I-02,Student,1710162451.836831,0.53.26.121.105.80,6,100,88,14,-90.0,-93.0,5,2,3,37
4,1710162439.4740095,76a20c378bcdba10e104645fa725cd7bfc64169d641ff9fa52c3124e4b751641,7ae3de181df73bb8e3d646bd63baac84c386403e54a3b709e05feb22e33a278b,studenti.polito.it,-53,24.0,639837705.0,10016894.0,6.0,AP-AULA23-TM-01,Student,1710162451.836831,100.246.157.41.242.48,11,36,14,6,-74.0,-89.0,3,1,9,21
5,1710162439.4740095,5dba0d02e1cd15c4c889c1d8678c2ee8ad3fc2cbfdc2170a21e0670526236eef,cb944d9d76ac80809f5e3d59b9d934ddde1c2197e407caf8db7a170670b479b3,polito.it,-72,24.0,179091862.0,96118435.0,10.0,AP-CAPETTI-TD-XP01-01,Staff,1710162451.836831,176.170.119.75.251.32,1,100,25,0,-93.0,-95.0,1,1,5,13
6,1710162439.4740095,310d67dfe71383a12473ad2e44a78d36a4204885e8d302c8657202bd2967c96e,4c3dab50f5988a374b02b775d549980242902c681aaedf9979f61820d745e9ad,polito.it,-60,31.0,132601648.0,17004056.0,6.0,AP-COV-C3A-XP03-02,Staff,1710162451.836831,100.246.157.123.103.192,6,60,70,10,-95.0,-92.0,5,6,1,1
7,1710162439.4740095,5e49c545059777261a85f75e99997fa400fead3e1309bce8431da84e5b5304a3,f86c4fc565faeba14f7aad8edbad7b25155f513b5b708d3dc4814322255a19ef,epfl.ch,-61,30.0,613611536.0,9391991.0,10.0,AP-VALE-BCA-03,External,1710162451.836831,64.1.122.163.105.208,11,100,81,5,-93.0,-91.0,3,1,1,17
8,1710162439.4740095,cd0026c219cd166e3367a55e19c0a45894bdca14061fda7258759d35540987a0,4d8f374bcba3d0fd7e0f041378b381371fbf849a5115417b4581e05682822b33,polito.it,-64,30.0,327235278.0,126785030.0,6.0,AP-VALE-CHEVA12,Staff,1710162451.836831,136.29.252.7.238.176,6,44,18,1,-93.0,-86.0,6,4,1,1
9,1710162439.4740095,c40a39ee4c8389c0b1de1ee5ab250523962c5d904986cfdfc197e1f821239827,c07a3aa124b3d99f25d25ea205c21fc3e766f46c20ac1e7e7e29aa8ffeb79a32,studenti.polito.it,-55,36.0,412716513.0,10330118.0,10.0,AP-SALASTUDIO4-01,Student,1710162451.836831,0.53.26.125.5.240,6,100,55,23,-88.0,-92.0,4,1,4,53
