,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710319546.0040505,3a2c1993f22da85a8ce409353dfeab352bc68196904b67682b42cfa5c03b9a9a,72ee764036be3bead9a8cf581155a8bbe76a06d364f39f389026d4c289635db6,studenti.polito.it,-52,44,1657039.0,485426.0,10.0,AP-AULA29-03,Student,1710319559.3650377,208.114.220.176.97.192,6.0,132.0,58.0,8.0,-91.0,-96.0,6.0,4.0,1.0,19.0
1,1710319546.0040505,ee3c55dcbcd536409de30444182868a5bf2b6103c698732bb91b8bf313e32813,58e266e6793685bcad195c4868f7210c313a949406695f6ac760f56254d0458c,studenti.polito.it,-49,43,9016108.0,1614967.0,10.0,AP-SPECIAL-NEEDS-02,Student,1710319559.3650377,160.224.175.236.67.208,1.0,100.0,45.0,2.0,-65.0,-91.0,5.0,3.0,0.0,11.0
2,1710319546.0040505,90f08fb124721368a441537a1f3702a8c8df9b3032afd39e7001bafaa8ed3421,f078749cb1699bebdf6e25b17c6e7f7559284107a1f9cf1e505557e3688143f1,studenti.polito.it,-51,43,3591420.0,1217437.0,6.0,AP-AULA14-02,Student,1710319559.3650377,100.246.157.120.161.48,11.0,64.0,28.0,0.0,-94.0,-92.0,5.0,4.0,2.0,6.0
3,1710319546.0040505,95b6ca3e577483f78cfc9383061b7f9f440d52d20843d928a527c74bb15aee69,1a6cfcb0e023224695f1be4ea6f7ef86fc7303c6c4cd4beae9a8bf50f00036e6,polito.it,-50,38,2712500.0,28461980.0,10.0,AP-CIT-DAUIN2-02,Staff,1710319559.3650377,24.128.144.163.51.176,1.0,48.0,21.0,13.0,-78.0,-86.0,1.0,1.0,4.0,16.0
4,1710319546.0040505,3d5ad108416a1bca641bd339086313e980b751223c262ada2a29051f5044667a,f0fcf135a9c05fbed598651504fded11b7fa79e74d658471ce39eb0aa82e1bbd,polito.it,-57,35,91639387.0,23521700.0,6.0,AP-CAPETTI-TD-XP01-01,Staff,1710319559.3650377,176.170.119.75.251.32,1.0,100.0,39.0,0.0,-91.0,-95.0,1.0,1.0,8.0,20.0
5,1710319546.0040505,21861dba29c55bfa9ddcbf814496dde8946075bde11b88bbb0270a5ebab4126a,d7089b530618f72264353c5337264315363a80a4d23ce21ae68ea05ded472b9a,epfl.ch,-66,24,312701916.0,11982497.0,10.0,AP-VALE-BCA-03,External,1710319559.3650377,64.1.122.163.105.208,11.0,36.0,18.0,25.0,-89.0,-93.0,3.0,1.0,0.0,6.0
6,1710319546.0040505,ef64c4fd9217722856b0f22b72fa18484c76bd03a740002b59b94d3e87d5db3a,e83c30cdeba72c049197980f47aad5ada9d8cd05b38ae6db4d859c206ffa4fcf,polito.it,-57,37,45799754.0,5023584.0,6.0,AP-SARTT,Staff,1710319559.3650377,136.29.252.13.112.128,1.0,64.0,21.0,0.0,-91.0,-92.0,2.0,1.0,3.0,6.0
7,1710319546.0040505,76d2b4bf23303908ae5e1dab8b3f3b5f51a95a423896d129479e0d98a2d4bc27,39e6756149f40075611708a91af8571b9ac158c04f70dc9a2c2b04c599a9e65e,studenti.polito.it,-61,36,265549422.0,28567887.0,6.0,AP-DISTR02,Student,1710319559.3650377,24.128.144.210.239.176,11.0,36.0,7.0,0.0,-95.0,-90.0,2.0,1.0,6.0,1.0
8,1710319546.0040505,1f48c15cf4866a7ef32527952f5f4f064816c0198f49a78c5204dd17255ec71a,b545a9d1d3fbe7803bb825597b39b264c1d5b05e4ee005aceda86a466f1d4470,polito.it,-53,32,433019894.0,31188887.0,6.0,AP-COV-C3B-XP03-15,Staff,1710319559.3650377,176.170.119.80.22.192,11.0,44.0,84.0,17.0,-90.0,-86.0,5.0,6.0,1.0,1.0
9,1710319546.0040505,54b5b3f01dbda7211f2cf35a351a785be343868b51cc1aa0b15fa0482a3670c6,56c2d665cdf3df4214118b6e6dcd47c40258e7196d0dd81fd58e58e14574bef2,studenti.polito.it,-66,25,51416681.0,3469232.0,10.0,AP-GESD2-05,Student,1710319559.3650377,100.246.157.41.247.240,6.0,36.0,20.0,4.0,-91.0,-90.0,3.0,1.0,13.0,33.0
10,1710319546.0040505,d9431bf1285791ebb7c6375635f14d76dfe888c42d76676407b2c1ba25716f17,ac3c7c8d0981b4b63d005437908827a34b8ba571a2c92b960f212c164f8a93ba,studenti.polito.it,-42,49,989948655.0,34673833.0,10.0,AP-SETTE-AULA06AM-02,Student,1710319559.3650377,132.184.2.250.204.32,11.0,44.0,12.0,21.0,-95.0,-90.0,5.0,2.0,0.0,22.0
11,1710319546.0040505,d82bdb44e9431f5bdbc41d238c64dbb33ea729fe36432b50c34a82e64a2ca62d,929a7a4c60c9e0f75a1d161cc32d9e083e36d3d55420f0bccdb30c356e28e10b,polito.it,-66,26,420129037.0,37594857.0,10.0,AP-CIT-DET5-01,Staff,1710319559.3650377,100.246.157.177.95.32,1.0,100.0,7.0,3.0,-95.0,-88.0,2.0,1.0,1.0,29.0
