,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710316676.896708,3a2c1993f22da85a8ce409353dfeab352bc68196904b67682b42cfa5c03b9a9a,72ee764036be3bead9a8cf581155a8bbe76a06d364f39f389026d4c289635db6,studenti.polito.it,-47,48,1349979.0,355545.0,10.0,AP-AULA29-03,Student,1710316688.976995,208.114.220.176.97.192,6.0,132.0,43.0,6.0,-75.0,-96.0,6.0,4.0,0.0,19.0
1,1710316676.896708,ee3c55dcbcd536409de30444182868a5bf2b6103c698732bb91b8bf313e32813,58e266e6793685bcad195c4868f7210c313a949406695f6ac760f56254d0458c,studenti.polito.it,-52,41,6184083.0,1040576.0,10.0,AP-SPECIAL-NEEDS-02,Student,1710316688.976995,160.224.175.236.67.208,1.0,100.0,47.0,58.0,-79.0,-92.0,5.0,3.0,0.0,9.0
2,1710316676.896708,95b6ca3e577483f78cfc9383061b7f9f440d52d20843d928a527c74bb15aee69,1a6cfcb0e023224695f1be4ea6f7ef86fc7303c6c4cd4beae9a8bf50f00036e6,polito.it,-48,41,1737746.0,499194.0,10.0,AP-CIT-DAUIN2-02,Staff,1710316688.976995,24.128.144.163.51.176,1.0,48.0,27.0,2.0,-95.0,-86.0,1.0,1.0,2.0,8.0
3,1710316676.896708,3d5ad108416a1bca641bd339086313e980b751223c262ada2a29051f5044667a,f0fcf135a9c05fbed598651504fded11b7fa79e74d658471ce39eb0aa82e1bbd,polito.it,-61,31,74019937.0,20714847.0,6.0,AP-CAPETTI-TD-XP01-01,Staff,1710316688.976995,176.170.119.75.251.32,1.0,100.0,22.0,8.0,-97.0,-95.0,1.0,1.0,6.0,21.0
4,1710316676.896708,21861dba29c55bfa9ddcbf814496dde8946075bde11b88bbb0270a5ebab4126a,d7089b530618f72264353c5337264315363a80a4d23ce21ae68ea05ded472b9a,epfl.ch,-58,35,103958559.0,4863342.0,10.0,AP-VALE-BCA-03,External,1710316688.976995,64.1.122.163.105.208,11.0,100.0,19.0,0.0,-95.0,-92.0,3.0,1.0,1.0,6.0
5,1710316676.896708,76d2b4bf23303908ae5e1dab8b3f3b5f51a95a423896d129479e0d98a2d4bc27,39e6756149f40075611708a91af8571b9ac158c04f70dc9a2c2b04c599a9e65e,studenti.polito.it,-62,34,265513249.0,28540806.0,6.0,AP-DISTR02,Student,1710316688.976995,24.128.144.210.239.176,11.0,36.0,6.0,0.0,-95.0,-89.0,2.0,1.0,3.0,1.0
6,1710316676.896708,d9431bf1285791ebb7c6375635f14d76dfe888c42d76676407b2c1ba25716f17,ac3c7c8d0981b4b63d005437908827a34b8ba571a2c92b960f212c164f8a93ba,studenti.polito.it,-48,44,122708609.0,15947955.0,10.0,AP-SETTE-AULA06AM-02,Student,1710316688.976995,132.184.2.250.204.32,11.0,44.0,5.0,1.0,-95.0,-90.0,5.0,2.0,0.0,6.0
7,1710316676.896708,d82bdb44e9431f5bdbc41d238c64dbb33ea729fe36432b50c34a82e64a2ca62d,929a7a4c60c9e0f75a1d161cc32d9e083e36d3d55420f0bccdb30c356e28e10b,polito.it,-65,24,109388134.0,10691925.0,10.0,AP-CIT-DET5-01,Staff,1710316688.976995,100.246.157.177.95.32,1.0,100.0,8.0,19.0,-80.0,-87.0,2.0,1.0,2.0,11.0
8,1710316676.896708,17c5f07e929484c582f25ccc431f01b9271c559090ad64865060991c6b985b97,ad9280094a1896adaecb916f253f5a20701cf91430f0e8b0b61ccbe153a52562,studenti.unisa.it,-57,34,37748181.0,4706925.0,10.0,AP-AULA10D-03,External,1710316688.976995,244.207.226.201.88.16,6.0,44.0,65.0,16.0,-90.0,-87.0,5.0,6.0,8.0,9.0
9,1710316676.896708,f73eda89bfd91e86da3e230c6650331b00bbbabdf513f5271bc606d7ae636c22,bd2c0a866a42661f9fd49848423ee81c67a9f58a0eb2bbefe6f9677e311acbc5,studenti.polito.it,-56,36,241808196.0,17189285.0,10.0,AP-GESD2-02,Student,1710316688.976995,244.207.226.178.149.0,11.0,100.0,59.0,4.0,-84.0,-91.0,2.0,1.0,0.0,27.0
10,1710316676.896708,8b79e83d456505009cd8accba21eb7b0ee7e61a31403012070e2aff385315bdf,fbd05e22915f9f1a2827f0b1bf79296766cc02dcde620dd9b604a09ee8245e18,polito.it,-58,37,21054902.0,8474018.0,10.0,AP-DISMIC29,Staff,1710316688.976995,24.128.144.205.75.224,11.0,36.0,26.0,1.0,-95.0,-91.0,5.0,4.0,1.0,2.0
11,1710316676.896708,74b91682e86040c65de463113a67cca828d2d25c50a70320e9081616fde4f80d,3cf056047b5f84edbe5db9919e4ef8d85a94e1351ec24e020ac260f1b4d4a964,polito.it,-58,32,164956217.0,10248089.0,10.0,AP-DISMIC29,Staff,1710316688.976995,24.128.144.205.75.224,11.0,36.0,26.0,1.0,-95.0,-91.0,5.0,4.0,1.0,2.0
12,1710316676.896708,76dce55b005cdcfc71707c8a7cf265b6a57e384ab0655bf6b76c94f8f54cdb28,f7d435091f2d5a7309433a7f843621a7a977830c900a4fcb02d2408c8f052a15,studenti.polito.it,-45,51,37086975.0,2253407.0,10.0,AP-AULA4-04,Student,1710316688.976995,0.53.26.158.40.80,1.0,112.0,58.0,29.0,-80.0,-96.0,5.0,4.0,13.0,55.0
13,1710316676.896708,c565d4af3dea2b5784764f6b51e42e69bebe2eb73297549a771df75302c17f24,8418fe9b1813080173dfed9cc550688c42443c5340213eebf0af4144060a8605,studenti.polito.it,-51,41,52120753.0,4725657.0,10.0,AP-AULA2-03,Student,1710316688.976995,244.207.226.198.190.160,1.0,36.0,67.0,15.0,-66.0,-90.0,5.0,4.0,4.0,65.0
14,1710316676.896708,83abec7bed4211c2714435398f24bf1ab5d950595281e25a5c41de42adedc85c,30e5175c2dd12e7136d5f25269b2bd1fa121cb5828eb28a9dd928b30d2dae517,studenti.polito.it,-57,36,35388.0,135942.0,10.0,AP-AULA08-02,Student,1710316688.976995,208.114.220.150.220.224,11.0,44.0,44.0,7.0,-84.0,-89.0,6.0,4.0,4.0,52.0
